"GeneID","GO_Terms","X1S","X10S","X11S","X13S","X14S","X15S","X2S","X20S","X21S","X23S","X26S","X3S","X5S","X6S","X7S","X1P1","X10P1","X11P1","X13P1","X14P1","X15P1","X2P1","X20P1","X21P1","X23P1","X26P1","X3P1","X5P1","X6P1","X7P1","X1P2","X10P2","X11P2","X13P2","X14P2","X15P2","X2P2","X20P2","X21P2","X23P2","X26P2","X3P2","X5P2","X6P2","X7P2","pval.P1vsP2","padj.P1vsP2","pval.P1vsS","padj.P1vsS","pval.P2vsS","padj.P2vsS","GeneName"
"ENSAPEG00000010505","GO:0090116;GO:0003886;GO:0046872;GO:0005634;GO:0003677;GO:0016740;GO:0008270;GO:0008168;GO:0032259;GO:0003682;GO:0001889;GO:0002088;GO:0006306;GO:0007368;GO:0010842;GO:0031016;GO:0031017;GO:0032776;GO:0035622;GO:0044030;GO:0048565;GO:0051216;GO:0051567;GO:0060042;GO:0060216;GO:0070121;GO:0051718;GO:0010629;GO:0030851;GO:0030183;GO:0033077",6.040352841,5.508504717,5.59301672,5.878676736,6.024631839,5.9602168,5.457467615,5.696621654,5.707567398,5.594396579,5.321820938,5.548876479,5.341659652,5.496296663,5.324772672,5.815342999,5.892988678,5.543549531,6.078423715,5.812783474,6.190035589,5.571980773,6.155751406,5.924452999,5.735771776,5.756251242,5.756650909,5.77542736,5.907852509,6.074859056,5.583296857,5.845167574,5.637327509,5.567467914,6.087719846,6.20171063,5.703629625,5.82617832,5.667044999,5.947073799,5.708153917,5.585055276,5.609952826,5.806588468,6.021406387,0.301305916,0.804947266,0.008039379,0.118021655,0.10114336,1,"dnmt1"
"ENSAPEG00000010647","GO:0005576;GO:0030154;GO:0045596;GO:0030514;GO:0051216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOG"
"ENSAPEG00000011219","GO:0003700;GO:0006355;GO:0005634;GO:0003677;GO:0043565;GO:0001755;GO:0006366;GO:0007422;GO:0010629;GO:0014032;GO:0030318;GO:0045892;GO:0048484;GO:0048485;GO:0048937;GO:0050931;GO:0050935;GO:0051216;GO:0060351;GO:0097066;GO:0048731;GO:0009653",1.766378636,1.645817383,1.927515953,1.869653678,1.815999252,1.749149925,1.541614515,1.564965348,2.147375519,1.999255561,2.100152222,1.575708048,1.465380842,1.423805502,1.927315691,1.914202034,1.893544301,2.174433432,1.787231276,1.690828527,1.65692364,2.010647501,1.71550674,1.673206411,1.802937069,1.55199759,1.945603663,1.451963628,1.879958187,2.062964857,1.638126132,1.738661535,1.722998905,1.822823154,1.576443268,1.848610873,1.975089982,1.742854741,1.849781469,1.64195818,1.808697217,1.454143028,1.958861017,1.826245507,1.554169859,0.266361587,0.77549589,0.538765828,0.837559561,0.595289172,1,"foxd3"
"ENSAPEG00000011259","GO:0005634;GO:0003676;GO:0003723;GO:0006397;GO:0009953;GO:0045746;GO:0060472;GO:0060729",8.419765312,8.411710929,8.412772815,8.367234108,8.639288094,8.333405657,8.492292457,8.342058054,8.451116742,8.336179577,8.133602487,8.773003168,8.588678404,8.579031943,8.321883035,8.496194422,8.734704681,8.426819494,8.798291103,8.625054985,9.027747819,8.587692462,8.418485661,8.469883337,8.277154921,8.743220366,8.124799151,8.659117359,8.653630211,8.803464003,8.507809198,8.57965417,8.343679542,8.499015323,8.52776184,8.490009,8.525641543,8.238123984,8.478555651,7.968034735,8.476328677,8.375583371,8.695333769,8.38417539,8.73661337,0.072966896,0.494499709,0.042742727,0.283581931,0.83253388,1,"ptbp1a"
"ENSAPEG00000011378","GO:0016020;GO:0001570;GO:0014706;GO:0030198;GO:0060049;GO:0055001",-1.356492001,-1.360841649,-1.266620414,-1.354893513,-1.363377789,-1.380175579,-1.257775694,-1.276248596,-1.374909686,-1.277775361,-1.280613119,-1.353127184,-1.248080681,-1.364021367,-1.359380246,-1.347800668,-1.351097453,-1.253938713,-1.352786526,-1.369812189,-1.358596691,-1.347351254,-1.365471365,-1.270107308,-1.349981548,-1.35884034,-1.356747416,-1.355675539,-1.146170098,-1.352146999,-1.362392437,-1.257848193,-1.277751794,-1.272374792,-1.374764262,-1.341733234,-1.363824872,-1.273099193,-1.370545721,-1.278246677,-1.260986224,-1.355021281,-1.251293205,-1.36176023,-1.254776062,0.709722531,NA,0.92813669,NA,0.633518658,1,"fkrp"
"ENSAPEG00000011448","GO:0005737;GO:0090090;GO:0016055;GO:0009950;GO:0009953;GO:2000054;GO:0007507",0.015463016,0.127525948,-0.003376296,0.55953845,0.121697281,0.071030596,0.236094545,0.18599068,-0.0100373,-0.014528326,0.083017758,0.145037787,0.266508782,0.005170946,0.011543925,0.026987078,0.022667855,0.135195499,0.262897703,0.209101011,0.132658876,0.027570497,0.11686531,0.099589748,0.271596697,0.132103112,0.356744711,0.016563526,0.01980147,0.264886726,0.232697196,0.008791754,0.271802186,0.194337985,0.284987738,0.034746369,0.120666845,0.370129483,0.105096155,0.086761502,0.004467262,0.140773296,0.141188832,0.12541825,0.133289457,0.848223669,NA,0.716364389,NA,0.562749426,1,"axin2"
"ENSAPEG00000011481","GO:0019348;GO:0016020;GO:0005783;GO:0006486;GO:0005789;GO:0030234;GO:0061061",-1.093572565,-1.209348224,-1.219045503,-1.091857301,-1.212069638,-1.227710846,-1.209861193,-1.223030856,-1.117918997,-1.122869122,-1.125854265,-1.201070191,-1.199457925,-0.994411917,-0.985563551,-1.195354553,-1.19889218,-1.205743907,-1.200704647,-0.914184973,-1.206939264,-1.194872308,-1.214316157,-1.220631486,-0.975478245,-1.096092458,-1.204954893,-1.203804712,-1.20121067,-1.200018399,-1.099904048,-1.209938988,-1.029011959,-1.221516251,-1.02087762,-1.188843872,-1.212549383,-1.221799192,-1.111131241,-1.223813482,-1.213306264,-1.203102657,-1.202905135,-1.210333911,-1.206642427,0.997849608,NA,0.684599249,NA,0.680170043,1,"dpm2"
"ENSAPEG00000011661","GO:0007605;GO:0048741",0.19438736,0.304816725,0.281813534,0.43366724,0.183850066,0.333141676,0.187022525,0.360082235,0.367257339,0.160794501,0.350229421,0.649413833,0.201683621,0.403536841,0.308388767,0.336183475,0.202465175,0.192885597,0.199955025,0.173833014,0.421497217,0.337240228,0.398716606,0.466456438,0.449656178,0.190819307,0.314792881,0.195620959,0.547325635,0.325871132,0.604400515,0.412258129,0.262130386,0.368813773,0.36774213,0.350282518,0.29749175,0.269964416,0.476216176,0.261295615,0.295754066,0.3189674,0.319411358,0.411038988,0.422409232,0.368398578,NA,0.943360829,NA,0.303906681,1,"ripor2"
"ENSAPEG00000011695","GO:0005634;GO:0046983;GO:0006357;GO:0000981;GO:0002040;GO:0009953;GO:0030500;GO:0060037;GO:0000987;GO:0003181",-1.592605574,-1.596529246,-1.511535405,-1.591163631,-1.598817013,-1.617839827,-1.596960475,-1.61116213,-1.609219554,-1.426996622,-1.52043073,-1.589570284,-1.588214927,-1.599397564,-1.595210963,-1.491361813,-1.587739331,-1.593499262,-1.49585939,-1.511217674,-1.594504144,-1.584360009,-1.600705559,-1.514013738,-1.399925515,-1.594723932,-1.592835974,-1.591869071,-1.496284781,-1.588686091,-1.504524563,-1.597025874,-1.61208119,-1.515394816,-1.609088372,-1.579292181,-1.505816715,-1.609239969,-1.605282967,-1.612384036,-1.599856588,-1.591278886,-1.591112837,-1.597357868,-1.594254607,0.448666,NA,0.440479476,NA,0.998675402,1,"twist1b"
"ENSAPEG00000012234","GO:0003676;GO:0003723;GO:0001756;GO:0001947;GO:0003228;GO:0006397;GO:0007519;GO:0048702;GO:0060297;GO:0060298;GO:0072359;GO:0001654;GO:0035315;GO:0071599",0.78507182,0.54882323,0.531170658,0.895175852,0.857885447,0.594145592,0.767571131,0.879298749,0.71791119,0.614020623,0.608598611,0.563171035,0.909430504,0.653680469,0.55156413,0.925995178,0.689495471,0.883833644,0.563796882,0.829459538,0.553029762,0.927933027,1.021662872,0.979277997,0.56892089,0.877871249,0.556476922,0.676930767,0.683585738,0.564969789,0.658245482,0.547788335,0.792971862,0.719618231,0.623416475,0.837408558,0.543201782,0.622942465,0.635317722,0.948048436,0.755871291,0.894617139,0.679243442,0.865018919,0.974777562,0.497547712,NA,0.245622298,NA,0.611561096,1,"rbm24a"
"ENSAPEG00000012326","GO:0003406;GO:0007420;GO:0007492;GO:0009950;GO:0010629;GO:0030509;GO:0031016;GO:0031101;GO:0035162;GO:0039022;GO:0043066;GO:0046620;GO:0048514;GO:0048916;GO:0051216;GO:0060271;GO:0060914;GO:1905480;GO:0000785;GO:0005634;GO:0005515;GO:0001889;GO:0003173;GO:0042593;GO:0001570;GO:0001944;GO:0010468;GO:0048566;GO:0007155;GO:0061371;GO:0070121;GO:1905590",9.167727512,9.479094954,9.562648174,9.309653339,9.455031858,9.344807745,9.27522963,9.282782101,9.472122245,9.407649316,9.252361465,9.446458887,9.300545998,9.29125419,9.216870608,9.13337309,9.27816092,9.607675004,9.535108409,9.785335481,9.439960492,9.327390522,9.444721397,9.612528088,9.361463305,9.372112762,9.035753627,9.226239062,9.212365247,9.18237658,9.360384315,9.25996743,9.323823408,9.392206578,9.466113933,9.301960137,9.462814156,9.515343339,9.584773116,9.340750525,9.490816534,9.25896271,9.39806794,9.346126177,9.33856325,0.970057716,0.997332539,0.448398752,0.78874635,0.466951464,1,"yap1"
"ENSAPEG00000012853","GO:0007049;GO:0051013;GO:0051301;GO:0005737;GO:0005813;GO:0005815;GO:0005856;GO:0005874;GO:0016055;GO:0000281;GO:0030178;GO:0051168;GO:0051255;GO:0030496;GO:0008013;GO:0009953;GO:0030513;GO:0042074;GO:0060026;GO:0090090",5.885976017,5.825250555,5.918216515,5.584881586,5.546744055,5.659838038,6.251545782,6.272093587,5.975015291,5.959941547,6.045767743,5.310364621,6.087238791,5.752531036,6.129549115,5.933241789,5.817374289,5.541422926,5.845201319,5.513474333,4.975919158,5.86290012,5.775308487,5.893447034,5.985213405,5.663585784,5.829728828,5.479337343,6.175398851,5.94643514,5.730443407,5.676411465,5.970905088,5.60193696,5.564819076,5.065714601,6.034353238,5.985759441,5.997780597,6.123170208,5.838537709,6.009825388,5.948949179,5.990923529,5.612473174,0.57453577,0.926869297,0.229237336,0.615483652,0.518836449,1,"lzts2a"
"ENSAPEG00000012947","GO:0016020;GO:0009966;GO:0001525;GO:0009953;GO:0040037;GO:0060841;GO:0007275",1.609675393,1.764103074,1.620797168,1.804150539,1.476701179,1.196988739,1.991586456,1.411896439,1.669486023,1.406992338,1.772840228,1.627804912,1.302021487,1.568845316,1.390483178,1.549191947,1.737048764,1.604321236,1.904593991,1.245807169,1.280807249,1.551245861,1.366519599,1.827998773,1.644663307,1.498032046,1.608295693,1.709264392,1.723953841,1.730692225,1.481344262,1.84154963,1.407068071,1.512083214,1.670459704,1.688338146,1.474592745,1.421999565,1.533311717,1.570503406,1.566076881,1.291749631,1.714362613,1.484320361,1.864060299,0.404028393,0.863547151,0.585851333,0.861676184,0.756590231,1,"spry2"
"ENSAPEG00000012985","GO:0005515;GO:0048703;GO:0051216;GO:0005634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dcaf7"
"ENSAPEG00000013169","GO:0016020;GO:0005509;GO:0031410;GO:0001822;GO:0001946;GO:0001947;GO:0003143;GO:0003146;GO:0003171;GO:0007368;GO:0007507;GO:0009953;GO:0010882;GO:0032965;GO:0048793;GO:0051284;GO:0061371;GO:0070121;GO:0072019;GO:0072114;GO:0097704;GO:0005783;GO:0005929;GO:0016323;GO:0042995;GO:0060170;GO:0003173;GO:0065003;GO:0007219;GO:0060271;GO:0060972;GO:0110165",4.922130084,5.103390851,5.561969046,4.849144166,4.874979029,4.778704357,5.0446203,5.596603092,5.149500879,5.185109223,5.341722454,4.875898969,5.029242375,5.000988244,5.022496437,4.885057392,5.098171945,5.183596034,5.448263014,5.177626244,4.688954563,5.187868918,5.271643271,5.497892054,5.30840365,5.300809999,4.91816995,5.376775375,5.148731348,5.110533868,4.703022408,5.11906164,5.21941858,5.119111477,4.698996573,4.298278227,5.054622935,5.371554844,5.350627928,5.144602264,5.137922407,4.703847445,5.176377504,4.95699951,5.093268165,0.112610427,0.587307326,0.361279598,0.735745321,0.478647557,1,"pkd2"
"ENSAPEG00000013243","GO:0016020;GO:0015031;GO:0000139;GO:0005794;GO:0001501;GO:0006029",5.119202134,5.296897094,4.792437944,5.19960464,5.581956927,5.276991682,5.171822171,5.027872314,5.294302253,5.130809736,5.534679854,5.173129318,5.139190385,5.328936206,5.126999044,5.25899806,5.288285965,5.560752959,5.286747092,5.451440489,5.841778421,5.17658662,5.151543725,5.397140669,5.072113632,5.498398916,5.295899487,5.104001559,5.615662687,5.244275746,5.335791225,5.26513737,5.543350334,5.319730112,5.381222986,5.265863024,5.352707892,5.293912849,5.045408488,5.268214364,5.45616987,4.751043096,5.278432856,5.035290602,5.4263122,0.207264367,0.718350808,0.052335207,0.31519839,0.494311172,1,"cog4"
"ENSAPEG00000013506","GO:0016020;GO:0000139;GO:0005794;GO:0005886;GO:0070836;GO:0005901;GO:0008013;GO:0001756;GO:0007507;GO:0009953;GO:0048884;GO:0050688;GO:0060036;GO:0060038;GO:0060338;GO:0061026",6.983733285,7.164169381,7.311422308,7.212371439,7.157149311,6.66457601,7.169085114,7.468022624,7.337186833,7.071067273,7.034122511,6.783645983,7.119927895,7.022973739,6.938609579,7.129249957,7.172955417,7.139742639,7.214108181,7.359570432,7.118470224,7.358206572,7.680139302,7.567075213,7.451594007,7.15166979,6.978946194,7.33337448,7.366910628,7.512602597,7.381869095,6.986077105,7.167438729,7.08981366,7.089491206,6.969132066,7.063892325,7.244005806,7.57384745,6.877992037,7.128204273,7.011335266,7.315380358,7.221945509,7.308507325,0.048425828,0.420571338,0.006259429,0.10337108,0.455601558,1,"cav1"
"ENSAPEG00000013546","GO:0046872;GO:0005515;GO:0042383;GO:0003009;GO:0007519;GO:0010880;GO:0033292;GO:0048468",2.804869003,3.446119237,2.99219197,3.401488688,3.187612474,3.252701603,3.329723892,3.76628166,3.231517542,3.244771495,2.958649139,3.080211492,3.169589197,3.180924122,3.163845409,3.350125663,3.174639274,3.312153698,3.425083218,3.613174147,3.17169317,3.354822623,3.5386588,3.353536597,3.831721711,3.758689454,3.547936347,3.560950245,3.535846171,3.549038368,3.066431244,3.004903311,3.381823827,3.666520701,3.126601978,3.264156199,3.052724812,3.505673121,3.562191844,3.37769217,3.294008452,3.062961845,3.571137294,3.140023578,3.363181278,0.033331011,0.356038583,0.002376768,0.058865436,0.352159725,1,"stac3"
"ENSAPEG00000013739","GO:0016787;GO:0008138;GO:0016791;GO:0006470;GO:0016311;GO:0004721;GO:0004725;GO:0017017;GO:0009953;GO:0040036;GO:0042663;GO:0070373;GO:1905179;GO:0004722;GO:0017018",6.81815371,6.89562766,7.029420944,6.614992968,6.971938015,6.665093343,6.782842702,6.745599868,6.880536018,6.850851084,6.94282736,6.770481406,7.003495164,7.038021257,6.674772284,6.870528466,6.519737704,6.960004479,6.981178011,6.848233365,6.592849737,6.730002909,6.886544138,6.886253648,6.681436954,6.974773689,6.702931999,6.712291742,6.945057449,6.70043121,6.629091423,6.637450809,6.893960815,6.946185278,6.908842664,6.617441869,6.955895636,6.764980418,6.70331767,6.81314826,7.075428377,6.635881004,6.673295547,7.032528021,6.830448488,0.988645172,0.999360155,0.574648231,0.857304561,0.575184562,1,"dusp6"
"ENSAPEG00000013769","GO:0019200;GO:0006493;GO:0016020;GO:0005524;GO:0005783;GO:0005789;GO:0004672;GO:0006468;GO:0046835;GO:0016301;GO:0030247;GO:0043531;GO:0036268;GO:0061061",2.679452334,2.81414373,2.876604834,3.345764237,3.356446256,3.308319496,3.380886407,3.097421171,3.068434988,3.229672684,3.113953102,3.107710543,2.972019575,3.065858441,3.642049216,3.364187512,3.327914051,2.8420964,3.369644158,3.123449077,2.910461517,3.431376873,3.226490558,3.089951958,2.904352783,3.301129301,3.265876254,2.773591592,3.106430747,3.253087815,3.261085932,3.526497409,3.229862537,3.3185906,2.834060589,3.218994755,2.78930322,2.895503171,3.366319266,3.082480965,3.060693179,3.22260234,3.019198569,3.023382623,3.123849028,0.859466554,0.982768928,0.969084017,0.993347795,0.88474887,1,"pomk"
"ENSAPEG00000013882","GO:0016020;GO:0004930;GO:0007165;GO:0007186;GO:0042310;GO:0005886;GO:0048484;GO:0004962;GO:0008217;GO:0086100;GO:0003319;GO:0048703;GO:0051216;GO:0035556;GO:0008015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ednrab"
"ENSAPEG00000013953","GO:0016020;GO:0006811;GO:0006812;GO:0005886;GO:0055085;GO:0015267;GO:0005921;GO:0001503;GO:1904888;GO:0032732;GO:0070161",1.083401353,0.958814192,0.928293551,1.385428425,0.838372097,0.966227798,0.843295361,1.321878722,1.261492417,1.082495585,0.895720671,0.98362609,1.10291884,0.948456163,1.173072038,0.874798389,1.212754646,1.182205585,1.204705738,1.210365424,0.849764578,0.875815818,1.143640591,0.815272227,1.218057649,1.445559239,0.854126137,0.856641476,1.483615698,1.308097641,1.059489696,0.843122404,1.082572784,1.264368469,1.262388127,1.364831431,0.949098053,1.008170635,1.119053346,1.080951547,0.946792856,1.089321337,0.9781712,0.842243859,1.076018798,0.5920589,NA,0.519724208,NA,0.916087675,1,"PANX3"
"ENSAPEG00000013954","GO:0016020;GO:0006811;GO:0000139;GO:0005886;GO:0005783;GO:0015293;GO:0055085;GO:0005789;GO:0006814;GO:0030282;GO:0051216",5.104047178,5.497674051,4.472187085,5.278820721,4.569875923,5.194960682,5.192948598,4.951350362,4.806171984,4.755497599,4.794699474,5.332031743,4.950424276,5.03110772,4.830052979,5.535061152,5.138261511,4.795051329,4.520716669,4.912400163,5.043355157,5.141647356,4.957772564,4.862417186,4.726820642,4.957224438,5.175867519,4.644230603,4.599357265,4.942279329,5.28152837,5.19172482,4.825972394,4.684673246,5.090020802,5.262679575,4.666468688,4.986666095,4.799119867,4.865119536,4.720005178,5.547093876,5.412217126,4.910810133,5.243692457,0.35626915,0.833028863,0.535766128,0.83635115,0.748571121,1,"slc10a7"
"ENSAPEG00000013958","GO:0005509;GO:0007519",11.52089654,10.9307262,11.41894859,10.99226279,10.81382156,11.25916537,11.60087098,11.43762465,11.89333893,11.49871406,11.26043416,10.96781472,11.42548393,11.30447067,11.4829706,11.91645645,11.76441785,11.71203905,11.71003513,10.84115654,11.59017587,11.92091926,11.67177706,11.765181,11.78155648,11.78367757,11.41000428,11.76106544,12.50703044,11.64580257,10.87062399,11.17870565,11.49085576,11.54200914,11.05540672,11.58518336,11.28315055,11.0832076,11.65017679,10.87563672,11.31050626,10.99105311,11.90569773,11.66705938,11.59194647,0.000792832,0.06567521,0.000345768,0.021658038,0.858604957,1,"myl1"
"ENSAPEG00000013964","GO:0016020;GO:0005737;GO:0000166;GO:0005524;GO:0004672;GO:0004674;GO:0006468;GO:0004675;GO:0007178;GO:0001889;GO:0001944;GO:0001947;GO:0003140;GO:0003143;GO:0003146;GO:0003230;GO:0003342;GO:0007368;GO:0007420;GO:0009952;GO:0009953;GO:0021556;GO:0030509;GO:0030510;GO:0035050;GO:0035124;GO:0035162;GO:0035462;GO:0042476;GO:0046588;GO:0048264;GO:0048332;GO:0048368;GO:0051216;GO:0060030;GO:0061371;GO:0005938;GO:0070724;GO:0001503;GO:0005886",-0.628324653,-0.420786461,-0.549654465,-0.750649423,-0.757485379,-0.679429416,-0.755810307,-0.664924082,-0.767001804,-0.570940798,-0.670226612,-0.622471619,-0.747570657,-0.758011058,-0.633392478,-0.613356578,-0.618971198,-0.752714956,-0.74898408,-0.762774177,-0.753609617,-0.489141676,-0.644184096,-0.765342248,-0.745516678,-0.632442368,-0.752126343,-0.75127115,-0.749355535,-0.748223573,-0.638713919,-0.75586915,-0.570898024,-0.660228511,-0.660804603,-0.735205973,-0.757850471,-0.767020617,-0.653247006,-0.667349913,-0.642509167,-0.625759107,-0.625438775,-0.756168053,-0.631527962,0.405386304,NA,0.204697241,NA,0.663295316,1,"acvr1l"
"ENSAPEG00000013989","GO:0005576;GO:0005509;GO:0031012;GO:0030154;GO:0062023;GO:0051216;GO:0001503",6.645777463,6.722298092,6.797183065,6.515362375,6.348358434,6.407763844,6.767235824,7.266021567,7.051999888,6.798895169,6.736393301,6.207047919,6.430891165,6.791908607,6.872940684,6.381343121,6.609874172,6.966729465,6.602518674,6.525678669,6.111984998,6.715749168,6.796332464,6.700106955,6.326825703,6.622879668,6.392533574,6.438083045,6.387368544,6.590422597,6.40213947,6.443801704,6.883678971,6.536032004,6.611163198,6.373290599,6.599822061,6.698365285,6.926769588,6.911495454,6.876424255,6.462870207,6.74949924,6.996560444,6.324077799,0.31904558,0.816738754,0.0730715,0.376154208,0.424828832,1,"mgp"
"ENSAPEG00000014106","GO:0005201;GO:0060536;GO:0051216",6.247627933,6.285459936,6.926072795,6.917798344,6.515449421,6.188249219,6.329997326,6.99472986,6.827368129,6.732731699,6.612573143,6.603638857,7.438941999,6.268711408,6.840328462,7.289959483,6.514912357,6.823239867,7.131374225,6.952575205,6.225660293,6.528270485,6.853655731,7.109239375,7.115232001,6.966451786,6.605622158,6.782126064,7.458823424,6.441356519,5.985275133,6.131565355,6.79834952,6.782542061,7.001012123,6.587096015,6.496503648,7.146521297,6.988984747,6.606395982,6.450898172,6.403308502,6.446912633,6.199354463,6.383942742,0.039971221,0.38308007,0.099594134,0.430073765,0.659450062,1,"col11a2"
"ENSAPEG00000014112","GO:0005634;GO:0003677;GO:0016055;GO:0043565;GO:0001755;GO:0001756;GO:0010628;GO:0021854;GO:0021879;GO:0021979;GO:0022008;GO:0031101;GO:0033333;GO:0033334;GO:0033336;GO:0033339;GO:0048916;GO:0048919;GO:0048922;GO:0050769;GO:0060070;GO:0060784;GO:1900052;GO:0006357;GO:0060429;GO:0055001",2.24286112,2.458772005,2.636764104,2.158076954,2.642680691,2.320981506,2.454821759,2.184486619,2.644632069,2.443289414,2.539381304,2.522546104,2.274517617,2.277723783,2.310954042,2.199242956,2.277934704,2.324525572,2.602428797,2.518687251,2.316559655,2.570230331,2.622529104,2.426482619,2.186646517,2.397273979,2.567668372,2.421729224,2.598289769,2.362599935,2.652179027,2.119943608,2.443433975,2.413217588,2.646121146,2.12326159,2.279131204,2.199672581,2.150809875,2.378906317,2.567150709,2.34210865,2.253644278,2.021486454,2.691516641,0.276421929,0.786090469,0.710494466,0.91387837,0.446795644,1,"lef1"
"ENSAPEG00000014251","GO:0016020;GO:0016787;GO:0004252;GO:0006508;GO:0008233;GO:0008236;GO:0001947;GO:0003140;GO:0003146;GO:0009617;GO:0033334;GO:0048703;GO:0051216;GO:0060536;GO:0061371;GO:0071907",2.637286288,3.058407814,2.596112492,2.567703869,2.916448199,2.693282944,2.518715569,2.880031182,2.620104567,2.591301147,2.511308371,2.581137637,2.677033807,2.785782163,2.76175377,2.790225442,2.596550826,2.462124092,2.746942778,3.010630124,2.620079329,2.624916536,2.952122067,2.925274687,2.771303471,2.963671175,2.985513205,2.382723356,3.083844414,2.405168645,2.510527192,2.811009086,2.868977128,2.55920308,2.798995068,2.667202685,2.721043618,2.681757862,2.659714261,2.814596341,2.844122652,2.47940535,2.568132381,2.432012869,2.698849133,0.191190737,0.702756768,0.242480952,0.630918369,0.871946011,1,"furina"
"ENSAPEG00000014372","GO:0003700;GO:0006355;GO:0005634;GO:0003677;GO:0045893;GO:0000978;GO:0043565;GO:0001947;GO:0003007;GO:0003143;GO:0003146;GO:0003190;GO:0003294;GO:0003342;GO:0003344;GO:0006351;GO:0007507;GO:0009887;GO:0021554;GO:0033339;GO:0035050;GO:0035118;GO:0035138;GO:0036302;GO:0045944;GO:0055007;GO:0060042;GO:0060174;GO:0061026;GO:0015629;GO:0009790;GO:0061629",0.33454469,0.211285739,0.189168476,0.339648505,0.312399785,0.324774664,0.210159671,0.268046067,0.275023829,0.170214726,0.066122691,0.345267963,0.107183713,0.089577972,0.428641568,0.362063905,0.233947194,0.098956392,0.105567141,0.081145842,0.097371729,0.113057711,0.305628981,0.281503439,0.109456026,0.430815392,0.333727676,0.101514166,0.45320803,0.106457956,0.207628881,0.209988799,0.170252912,0.276537588,0.178181936,0.120589865,0.310954989,0.177780254,0.289180058,0.169450919,0.202570854,0.102436016,0.225323229,0.419046689,0.328688669,0.912959256,NA,0.681275116,NA,0.751904109,1,"tbx5a"
"ENSAPEG00000014455","GO:0003676;GO:0008270;GO:0003682;GO:0003697;GO:0003723;GO:0014029;GO:0014036;GO:0045944;GO:0048703;GO:0050727;GO:0051216;GO:0060322;GO:0043565;GO:0045892;GO:0045893;GO:0003730",9.260743557,9.303617118,9.32958203,9.225196999,9.350688579,9.13900681,9.325053,9.074082609,9.158902282,9.192660935,9.16199654,9.284312983,9.479646119,9.278634846,9.328085119,9.242391154,9.275017951,9.112624105,9.397450498,9.335340961,9.333826844,9.388814582,9.204013316,9.175482961,9.134483677,9.284217507,9.127143946,9.301261105,9.364589507,9.171243294,9.168531524,9.399863584,9.207327944,9.214697988,9.326228328,9.227121288,9.409144545,9.26276754,9.174524341,9.10910407,9.170260177,9.23649478,9.286467419,9.37881404,9.240775287,0.88687865,0.985080518,0.929460357,0.983726774,0.955035827,1,"cnbpa"
"ENSAPEG00000014669","GO:0005882;GO:0006936;GO:0007519;GO:0007626;GO:0010882;GO:0030239;GO:0045214;GO:0055117;GO:0060047;GO:0060538;GO:0030018;GO:0010522",9.165418266,9.483777719,9.778361631,9.141701083,9.401345944,9.174033828,9.652766806,9.551215857,9.669641565,9.336172588,9.42507862,9.07696732,9.775386217,9.530030774,9.429648915,9.698607565,9.506760302,9.670660798,9.545855935,9.30908228,9.453339865,9.573393444,9.42165892,9.505338201,9.585900873,9.85272809,9.78388115,9.736868762,10.17070212,9.57996665,9.281551452,9.309952806,9.765299412,9.588758955,9.353944372,9.346615911,9.434278431,9.496548392,9.343098297,9.281360549,9.506254966,9.28095505,9.672034145,9.826724833,9.449266396,0.013149318,0.23721807,0.006783197,0.106802061,0.84483673,1,"desma"
"ENSAPEG00000014686","GO:0005576;GO:0005509;GO:0051216;GO:0048856",5.492664397,5.834232482,6.205696754,5.54219872,5.69004508,5.812946099,5.673338893,6.286148395,6.311596597,5.513350713,5.865321083,5.700926957,6.196203435,5.608166236,5.922738113,5.541171627,5.486553862,5.684522225,5.64401714,6.066279303,5.026967147,5.162701076,5.469207604,5.803976023,5.284143544,5.561632569,6.08697201,5.307834358,5.592250878,5.188753608,5.43823317,5.476436359,6.006273925,5.592617107,5.60214627,5.589129134,6.109367658,6.024265349,5.833691702,6.219048892,5.669791997,5.939126941,5.348022834,6.366989998,4.894869311,0.068088867,0.480086907,0.021841866,0.203754336,0.649734012,1,"matn1"
