"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.999417949092575 3 288 "GO:0006412;GO:0043043;GO:0006518;GO:0043604" "amide biosynthetic process" 1
0 1 2 43 "GO:0006413" "translational initiation" 1
0 0.586740683004016 4 23 "GO:0006414" "translational elongation" 1
0 0.997244247522924 3 67 "GO:0006417;GO:0034248" "regulation of cellular amide metabolic process" 1
0 1 6 45 "GO:0006418;GO:0043039;GO:0043038" "amino acid activation" 1
0 0.584125473607494 2 10 "GO:0006446;GO:0045947" "regulation of translational initiation" 1
0 1 2 9 "GO:0006448" "regulation of translational elongation" 1
0 0.956338844263396 2 92 "GO:0006457" "protein folding" 1
0 1 3 6 "GO:0006465" "signal peptide processing" 1
0 0.0856078894420186 2 821 "GO:0006468;GO:0016310" "phosphorylation" 0.969464352215542
0 0.145473533314583 3 164 "GO:0006470;GO:0016311" "dephosphorylation" 1
0 0.726742554559674 3 44 "GO:0006479;GO:0008213" "protein methylation" 1
0 1 3 5 "GO:0006482;GO:0008214" "protein demethylation" 1
0 0.952320981659357 5 154 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 1
0 1 2 15 "GO:0006487" "protein N-linked glycosylation" 1
0 1 2 7 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 1
0 1 2 13 "GO:0006493" "protein O-linked glycosylation" 1
0 0.906592416334867 2 27 "GO:0006497" "protein lipidation" 1
0 1 2 21 "GO:0006506;GO:0006505" "GPI anchor metabolic process" 1
0 0.999968457218794 4 640 "GO:0006508" "proteolysis" 1
0 0.999875674507635 2 156 "GO:0006511;GO:0019941;GO:0051603;GO:0043632" "proteolysis involved in cellular protein catabolic process" 1
0 1 8 7 "GO:0006513" "protein monoubiquitination" 1
0 0.903449281260724 2 167 "GO:0006520" "cellular amino acid metabolic process" 1
0 1 2 5 "GO:0006525" "arginine metabolic process" 1
0 1 2 5 "GO:0006536" "glutamate metabolic process" 1
0 0.0220830187802681 3 20 "GO:0006541" "glutamine metabolic process" 0.39505208678298
0 1 2 9 "GO:0006544" "glycine metabolic process" 1
0 1 2 5 "GO:0006545" "glycine biosynthetic process" 1
0 1 2 6 "GO:0006556;GO:0046500" "S-adenosylmethionine metabolic process" 1
0 1 7 6 "GO:0006559;GO:0006558;GO:1902222;GO:1902221;GO:0006570" "erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process" 1
0 0.584125473607494 3 10 "GO:0006560" "proline metabolic process" 1
0 1 3 6 "GO:0006561;GO:0055129" "L-proline biosynthetic process" 1
0 1 2 8 "GO:0006563" "L-serine metabolic process" 1
0 0.584125473607494 5 10 "GO:0006569;GO:0006568;GO:0046218;GO:0006586;GO:0042402;GO:0042436;GO:0042430;GO:0009310" "cellular biogenic amine catabolic process" 1
0 0.754347631100206 2 46 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 1 4 9 "GO:0006596;GO:0006595" "polyamine metabolic process" 1
0 0.914454276932844 6 28 "GO:0006605" "protein targeting" 1
0 1 6 22 "GO:0006606;GO:0034504;GO:0051170" "protein import into nucleus" 1
0 1 6 6 "GO:0006611" "protein export from nucleus" 1
0 0.504323567238391 3 8 "GO:0006614;GO:0006613" "SRP-dependent cotranslational protein targeting to membrane" 1
0 1 3 5 "GO:0006623" "protein targeting to vacuole" 1
0 0.932203415177343 3 492 "GO:0006629" "lipid metabolic process" 1
0 0.947899546054076 3 72 "GO:0006631" "fatty acid metabolic process" 1
0 0.680868060319146 3 41 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 1
0 1 6 17 "GO:0006635;GO:0009062;GO:0019395;GO:0072329" "monocarboxylic acid catabolic process" 1
0 0.362762813150311 4 15 "GO:0006636;GO:0033559" "unsaturated fatty acid metabolic process" 1
0 0.896308309911751 3 61 "GO:0006643" "membrane lipid metabolic process" 1
0 0.37586349967044 3 161 "GO:0006644" "phospholipid metabolic process" 1
0 0.415742612412452 4 119 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 0.674836638075285 3 27 "GO:0006661" "phosphatidylinositol biosynthetic process" 1
0 0.805016081506246 2 35 "GO:0006665" "sphingolipid metabolic process" 1
0 0.811320589073182 2 19 "GO:0006672" "ceramide metabolic process" 1
0 0.409227856421901 3 6 "GO:0006687" "glycosphingolipid metabolic process" 1
0 1 2 11 "GO:0006690" "icosanoid metabolic process" 1
0 1 5 7 "GO:0006693;GO:0006692" "prostanoid metabolic process" 1
0 0.906592416334867 3 27 "GO:0006694" "steroid biosynthetic process" 1
0 0.89800886899192 2 26 "GO:0006720" "isoprenoid metabolic process" 1
0 1 5 6 "GO:0006729;GO:0046146" "tetrahydrobiopterin metabolic process" 1
0 0.841725738937343 2 21 "GO:0006730" "one-carbon metabolic process" 1
0 0.619075407041497 2 11 "GO:0006739" "NADP metabolic process" 1
0 0.651091017905782 4 12 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "quinone metabolic process" 1
0 1 2 17 "GO:0006749" "glutathione metabolic process" 1
0 1 4 9 "GO:0006751;GO:0043171;GO:0044273" "glutathione catabolic process" 1
0 0.723525889457045 2 290 "GO:0006753;GO:0055086;GO:0009117" "nucleobase-containing small molecule metabolic process" 1
0 1 3 12 "GO:0006766" "vitamin metabolic process" 1
0 1 4 8 "GO:0006767" "water-soluble vitamin metabolic process" 1
0 1 3 6 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor biosynthetic process" 1
0 1 2 9 "GO:0006782;GO:0046501" "protoporphyrinogen IX biosynthetic process" 1
0 1 4 17 "GO:0006783;GO:0006779;GO:0033014" "porphyrin-containing compound biosynthetic process" 1
0 0.917264621854714 2 112 "GO:0006790" "sulfur compound metabolic process" 1
0 1 2 6 "GO:0006801" "superoxide metabolic process" 1
0 1.1306524112196e-11 3 501 "GO:0006812" "cation transport" 2.09736022281236e-09
0 2.14574547485469e-15 7 144 "GO:0006813;GO:0071805" "potassium ion transport" 8.65050917187076e-13
0 0.00294090848670522 5 66 "GO:0006814;GO:0035725" "sodium ion transport" 0.0855746704758931
0 0.000145762179516215 2 136 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 0.0077253955143594
0 1 5 9 "GO:0006817" "phosphate ion transport" 1
0 1 2 6 "GO:0006825" "copper ion transport" 1
0 0.351169714799121 2 25 "GO:0006826" "iron ion transport" 1
0 1 2 6 "GO:0006829" "zinc ion transport" 1
0 0.111444555297901 3 7 "GO:0006833;GO:0042044" "fluid transport" 1
0 8.198537131133e-05 2 24 "GO:0006836" "neurotransmitter transport" 0.00467947273176976
0 0.949531503752282 2 34 "GO:0006839" "mitochondrial transport" 1
0 1 7 6 "GO:0006851" "mitochondrial calcium ion transmembrane transport" 1
0 1 2 5 "GO:0006862" "nucleotide transport" 1
0 0.000558808780462104 4 36 "GO:0006865" "amino acid transport" 0.0236934922915932
0 0.902401080455935 5 138 "GO:0006869" "lipid transport" 1
0 0.166334727182598 3 35 "GO:0006874;GO:0055074;GO:0072503" "calcium ion homeostasis" 1
0 0.142749236690144 3 52 "GO:0006875;GO:0030003;GO:0006873" "cellular ion homeostasis" 1
0 0.33117730891183 2 14 "GO:0006879;GO:0055072" "iron ion homeostasis" 1
0 0.775081858308162 2 17 "GO:0006885;GO:0055067" "monovalent inorganic cation homeostasis" 1
0 0.57409211794553 5 219 "GO:0006886" "intracellular protein transport" 1
0 6.68760201924345e-07 2 47 "GO:0006887" "exocytosis" 6.2027508728483e-05
0 1 2 42 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 1
0 1 3 16 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 1
0 1 3 5 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 1 3 9 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 0.615724070542317 3 113 "GO:0006897" "endocytosis" 1
0 1 2 12 "GO:0006898;GO:0072583" "receptor-mediated endocytosis" 1
0 1 2 7 "GO:0006909" "phagocytosis" 1
0 0.958368475649453 4 57 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
0 0.574555674594803 3 60 "GO:0006914;GO:0061919" "autophagy" 1
0 0.967684078622141 2 97 "GO:0006915;GO:0012501;GO:0008219" "programmed cell death" 1
0 0.223114714747814 2 398 "GO:0006928" "movement of cell or subcellular component" 1
0 0.998956613396086 2 78 "GO:0006935;GO:0042330" "taxis" 1
0 1 2 15 "GO:0006936;GO:0003012" "muscle system process" 1
0 0.867235540998283 2 23 "GO:0006937;GO:0090257" "regulation of muscle system process" 1
0 1 2 6 "GO:0006939" "smooth muscle contraction" 1
0 0.999999999885708 2 433 "GO:0006950" "response to stress" 1
0 1 2 39 "GO:0006954" "inflammatory response" 1
0 0.999952992635436 2 143 "GO:0006955" "immune response" 1
0 0.707283127181947 3 14 "GO:0006956;GO:0006959" "humoral immune response" 1
0 0.504323567238391 6 8 "GO:0006958" "complement activation, classical pathway" 1
0 1 2 5 "GO:0006970" "response to osmotic stress" 1
0 0.999999986912638 2 205 "GO:0006974;GO:0006281" "cellular response to DNA damage stimulus" 1
0 0.888637463860276 3 25 "GO:0006979" "response to oxidative stress" 1
0 0.680418425876939 3 13 "GO:0006986;GO:0035966" "response to topologically incorrect protein" 1
0 0.812570480559743 4 537 "GO:0006996" "organelle organization" 1
0 0.972742649647688 2 41 "GO:0007005" "mitochondrion organization" 1
0 1 3 6 "GO:0007006" "mitochondrial membrane organization" 1
0 0.793995703110314 4 18 "GO:0007009" "plasma membrane organization" 1
0 0.0306556030406313 2 221 "GO:0007010" "cytoskeleton organization" 0.501397540236014
0 0.581631887229227 5 48 "GO:0007015" "actin filament organization" 1
0 0.00253362295341899 2 218 "GO:0007017" "microtubule-based process" 0.0767325808749751
0 0.136623386114267 2 121 "GO:0007018" "microtubule-based movement" 1
0 1 2 7 "GO:0007020" "microtubule nucleation" 1
0 1 2 6 "GO:0007029" "endoplasmic reticulum organization" 1
0 1 2 8 "GO:0007030" "Golgi organization" 1
0 1 5 11 "GO:0007031" "peroxisome organization" 1
0 1 2 13 "GO:0007033" "vacuole organization" 1
0 0.928250326507503 2 30 "GO:0007034" "vacuolar transport" 1
0 1 2 5 "GO:0007043" "cell-cell junction assembly" 1
0 0.999262446235584 2 154 "GO:0007049" "cell cycle" 1
0 0.754433491728519 4 16 "GO:0007051" "spindle organization" 1
0 0.458858406609234 6 7 "GO:0007052" "mitotic spindle organization" 1
0 0.632850111271718 2 25 "GO:0007059" "chromosome segregation" 1
0 0.362762813150311 2 15 "GO:0007062" "sister chromatid cohesion" 1
0 1 4 7 "GO:0007064" "mitotic sister chromatid cohesion" 1
0 1 6 7 "GO:0007088;GO:0051784;GO:0051783;GO:0033047" "regulation of nuclear division" 1
0 1 5 6 "GO:0007094;GO:0045841;GO:0071173;GO:0071174;GO:0045839;GO:1902100;GO:2000816;GO:0031577;GO:0033048;GO:1905819;GO:0033046;GO:0051985;GO:2001251" "negative regulation of chromosome organization" 1
0 0.000143177360501289 2 128 "GO:0007154" "cell communication" 0.0077253955143594
0 0.00109987204512275 2 345 "GO:0007155;GO:0022610" "cell adhesion" 0.040805252874054
0 1 2 14 "GO:0007160;GO:0031589" "cell-matrix adhesion" 1
0 0.509804151861737 2 20 "GO:0007163" "establishment or maintenance of cell polarity" 1
