"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 5 "GO:0000469" "cleavage involved in rRNA processing" 1
0 1 5 6 "GO:0000470;GO:0000463" "maturation of LSU-rRNA" 1
0 1 2 5 "GO:0000578" "embryonic axis specification" 1
0 0.515626102871891 2 17 "GO:0000723;GO:0032200" "telomere organization" 1
0 1 6 13 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 1
0 0.327108971418163 2 28 "GO:0000902" "cell morphogenesis" 1
0 1 3 17 "GO:0000904" "cell morphogenesis involved in differentiation" 1
0 1 2 33 "GO:0000956" "nuclear-transcribed mRNA catabolic process" 1
0 1 4 21 "GO:0001501" "skeletal system development" 1
0 1 2 20 "GO:0001503" "ossification" 1
0 1 2 14 "GO:0001505" "regulation of neurotransmitter levels" 1
0 0.191915617313958 4 5 "GO:0001508" "action potential" 1
0 1 2 51 "GO:0001510" "RNA methylation" 1
0 1 3 5 "GO:0001516;GO:0046457" "prostaglandin biosynthetic process" 1
0 0.515626102871891 2 17 "GO:0001522" "pseudouridine synthesis" 1
0 0.943611580137958 2 108 "GO:0001525" "angiogenesis" 1
0 1 2 11 "GO:0001556" "oocyte maturation" 1
0 1 2 20 "GO:0001558;GO:0061387" "regulation of cell growth" 1
0 1 2 36 "GO:0001568" "blood vessel development" 1
0 1 2 6 "GO:0001569;GO:0048754;GO:0061138;GO:0001763" "morphogenesis of a branching epithelium" 1
0 0.573838976235208 4 20 "GO:0001570" "vasculogenesis" 1
0 0.919592859350272 5 59 "GO:0001654" "eye development" 1
0 1 3 17 "GO:0001666;GO:0036293;GO:0070482" "response to decreased oxygen levels" 1
0 0.776083199050495 2 97 "GO:0001667" "ameboidal-type cell migration" 1
0 1 2 8 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 0.257959523434802 3 7 "GO:0001678" "cellular glucose homeostasis" 1
0 1 3 8 "GO:0001682;GO:0099116;GO:0034471;GO:0000966" "RNA 5'-end processing" 1
0 1 3 7 "GO:0001706;GO:0001704" "formation of primary germ layer" 1
0 0.388122946595442 3 32 "GO:0001708" "cell fate specification" 1
0 1 4 11 "GO:0001732;GO:0002183" "formation of cytoplasmic translation initiation complex" 1
0 1 3 5 "GO:0001736;GO:0007164" "establishment of tissue polarity" 1
0 0.528022217173759 3 42 "GO:0001755" "neural crest cell migration" 1
0 0.744733732390378 2 32 "GO:0001756;GO:0035282" "segmentation" 1
0 0.113570671086947 2 14 "GO:0001764" "neuron migration" 0.864301927656561
0 0.157379478911824 2 33 "GO:0001775" "cell activation" 1
0 1 2 14 "GO:0001817" "regulation of cytokine production" 1
0 1 3 8 "GO:0001819" "positive regulation of cytokine production" 1
0 0.0780521955249319 3 39 "GO:0001822" "kidney development" 0.636425594280214
0 1 2 8 "GO:0001837" "epithelial to mesenchymal transition" 1
0 1 3 5 "GO:0001839" "neural plate morphogenesis" 1
0 1 6 9 "GO:0001841;GO:0001838" "neural tube formation" 1
0 1 3 11 "GO:0001878;GO:0009620" "response to yeast" 1
0 1 2 8 "GO:0001885" "endothelial cell development" 1
0 0.000345246137843587 2 43 "GO:0001889" "liver development" 0.0109009631608486
0 1 2 18 "GO:0001894" "tissue homeostasis" 1
0 1 6 5 "GO:0001895" "retina homeostasis" 1
0 1 3 5 "GO:0001933;GO:0042326" "negative regulation of protein phosphorylation" 1
0 1 3 13 "GO:0001934;GO:0042327;GO:0045937;GO:0010562" "positive regulation of phosphate metabolic process" 1
0 1 3 8 "GO:0001935" "endothelial cell proliferation" 1
0 1 4 40 "GO:0001944" "vasculature development" 1
0 0.374324553419285 2 11 "GO:0001945" "lymph vessel development" 1
0 1 3 19 "GO:0001946" "lymphangiogenesis" 1
0 0.745398706500233 2 63 "GO:0001947;GO:0003143" "embryonic heart tube morphogenesis" 1
0 1 4 6 "GO:0001964;GO:0050905" "startle response" 1
0 1 2 10 "GO:0001966" "thigmotaxis" 1
0 1 3 5 "GO:0001973;GO:0035588" "G protein-coupled purinergic receptor signaling pathway" 1
0 0.937102839613714 2 207 "GO:0002009;GO:0048729" "tissue morphogenesis" 1
0 0.83353480688701 3 42 "GO:0002011" "morphogenesis of an epithelial sheet" 1
0 0.83353480688701 4 42 "GO:0002040" "sprouting angiogenesis" 1
0 0.784847801738393 4 36 "GO:0002064" "epithelial cell development" 1
0 1 5 9 "GO:0002065" "columnar/cuboidal epithelial cell differentiation" 1
0 1 2 17 "GO:0002088" "lens development in camera-type eye" 1
0 1 2 6 "GO:0002089" "lens morphogenesis in camera-type eye" 1
0 1 5 13 "GO:0002098;GO:0002097" "tRNA wobble uridine modification" 1
0 1 4 14 "GO:0002224;GO:0002221" "pattern recognition receptor signaling pathway" 1
0 1 4 30 "GO:0002244" "hematopoietic progenitor cell differentiation" 1
0 1 3 10 "GO:0002250" "adaptive immune response" 1
0 0.00128945341974649 2 30 "GO:0002252" "immune effector process" 0.0330176319834977
0 1 2 6 "GO:0002274" "myeloid leukocyte activation" 1
0 0.0548239470004885 1 209 "GO:0002376" "immune system process" 0.503073650875513
0 1 2 5 "GO:0002429;GO:0002757" "immune response-activating cell surface receptor signaling pathway" 1
0 1 4 32 "GO:0002521" "leukocyte differentiation" 1
0 1 5 20 "GO:0002573" "myeloid leukocyte differentiation" 1
0 1 2 7 "GO:0002574" "thrombocyte differentiation" 1
0 0.0600199768205252 2 67 "GO:0002682" "regulation of immune system process" 0.535913647590757
0 1 2 10 "GO:0002683" "negative regulation of immune system process" 1
0 0.000215123341932745 3 22 "GO:0002684;GO:0002253;GO:0050778" "positive regulation of immune system process" 0.00742425673088822
0 1 3 5 "GO:0002688" "regulation of leukocyte chemotaxis" 1
0 1 4 10 "GO:0002694;GO:0050865" "regulation of cell activation" 1
0 1 2 5 "GO:0002695;GO:0050866" "negative regulation of leukocyte activation" 1
0 1 3 7 "GO:0002697" "regulation of immune effector process" 1
0 1 4 5 "GO:0002761" "regulation of myeloid leukocyte differentiation" 1
0 1 4 11 "GO:0002768;GO:0002764" "immune response-regulating signaling pathway" 1
0 0.982843433955265 3 95 "GO:0003002" "regionalization" 1
0 1 2 44 "GO:0003006" "developmental process involved in reproduction" 1
0 1 3 19 "GO:0003007" "heart morphogenesis" 1
0 0.743912634326757 2 202 "GO:0003008" "system process" 1
0 0.852689425418896 2 80 "GO:0003013" "circulatory system process" 1
0 1 2 9 "GO:0003094" "glomerular filtration" 1
0 1 2 8 "GO:0003140" "determination of left/right asymmetry in lateral mesoderm" 1
0 1 2 15 "GO:0003146" "heart jogging" 1
0 1 2 10 "GO:0003170" "heart valve development" 1
0 1 3 7 "GO:0003171" "atrioventricular valve development" 1
0 0.0411449853303071 3 8 "GO:0003181;GO:0003179" "heart valve morphogenesis" 0.41256187993362
0 1 2 8 "GO:0003205" "cardiac chamber development" 1
0 1 8 6 "GO:0003309;GO:0035883;GO:0002067" "type B pancreatic cell differentiation" 1
0 1 2 7 "GO:0003318;GO:0060973" "cell migration involved in heart development" 1
0 0.347063021997651 3 10 "GO:0003323;GO:0002068;GO:0002066" "columnar/cuboidal epithelial cell development" 1
0 0.0549177435591867 6 21 "GO:0003333" "amino acid transmembrane transport" 0.503073650875513
0 0.373074635028328 2 31 "GO:0003341" "cilium movement" 1
0 1 3 9 "GO:0003351;GO:0006858" "extracellular transport" 1
0 1 2 6 "GO:0003376;GO:0090520" "sphingolipid mediated signaling pathway" 1
0 0.257959523434802 4 7 "GO:0003401" "axis elongation" 1
0 1 5 10 "GO:0003406" "retinal pigment epithelium development" 1
0 1 2 12 "GO:0003407" "neural retina development" 1
0 5.27074150913759e-06 2 264 "GO:0005975" "carbohydrate metabolic process" 0.000300837707675392
0 0.00272062190890137 5 24 "GO:0005977;GO:0006073;GO:0006112;GO:0044042;GO:0044264;GO:0005976" "glucan metabolic process" 0.0593735722472005
0 6.23951775756228e-06 5 8 "GO:0005978;GO:0009250;GO:0033692;GO:0000271" "glycogen biosynthetic process" 0.000342942383415645
0 1.2535070389292e-06 2 62 "GO:0005996;GO:0019318" "monosaccharide metabolic process" 8.08784541639536e-05
0 1 5 9 "GO:0006000;GO:0006003" "fructose metabolic process" 1
0 0.191915617313958 7 5 "GO:0006002;GO:0061615" "glycolytic process through fructose-6-phosphate" 1
0 2.37320810985917e-10 2 27 "GO:0006006" "glucose metabolic process" 2.70910833463924e-08
0 1 2 5 "GO:0006012" "galactose metabolic process" 1
0 1 2 5 "GO:0006013" "mannose metabolic process" 1
0 0.225639845162814 3 6 "GO:0006021;GO:0006020" "inositol metabolic process" 1
0 1 4 10 "GO:0006024;GO:0006023" "aminoglycan biosynthetic process" 1
0 0.0744477077813075 5 11 "GO:0006026" "aminoglycan catabolic process" 0.61038894114619
0 0.225639845162814 3 6 "GO:0006032;GO:0006030;GO:1901072" "chitin metabolic process" 1
0 0.472474308398198 2 15 "GO:0006040" "amino sugar metabolic process" 1
0 1 3 6 "GO:0006047;GO:0046349" "UDP-N-acetylglucosamine metabolic process" 1
0 0.000105289207255302 2 68 "GO:0006066" "alcohol metabolic process" 0.00411182062018074
0 1 5 6 "GO:0006072;GO:0052646" "glycerol-3-phosphate metabolic process" 1
0 0.141946786527023 2 16 "GO:0006081" "cellular aldehyde metabolic process" 1
0 0.156643454939778 6 17 "GO:0006084" "acetyl-CoA metabolic process" 1
0 0.347063021997651 2 10 "GO:0006085" "acetyl-CoA biosynthetic process" 1
0 0.191915617313958 6 5 "GO:0006086" "acetyl-CoA biosynthetic process from pyruvate" 1
0 5.29590314285435e-12 2 143 "GO:0006091" "generation of precursor metabolites and energy" 7.14465478545078e-10
0 5.8937336311009e-10 4 14 "GO:0006094;GO:0019319;GO:0046364" "gluconeogenesis" 5.83086713903582e-08
0 3.16331244252493e-06 4 67 "GO:0006096;GO:0006090;GO:0006757;GO:0016052;GO:0006165;GO:0046031;GO:0009132;GO:0046939;GO:0009179;GO:0009135;GO:0009185" "nucleoside diphosphate metabolic process" 0.00018777422658828
0 0.288933028878301 2 8 "GO:0006098;GO:0006740" "pentose-phosphate shunt" 1
0 0.00023104257731592 2 31 "GO:0006099" "tricarboxylic acid cycle" 0.00779243601674603
0 1 2 7 "GO:0006109" "regulation of carbohydrate metabolic process" 1
0 0.400450187698352 3 12 "GO:0006119" "oxidative phosphorylation" 1
0 0.0317217755308842 2 7 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 0.343613977283446
0 0.257959523434802 3 7 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 1
0 0.0549177435591867 4 21 "GO:0006123;GO:0019646;GO:0009060" "aerobic respiration" 0.503073650875513
0 0.00501889870295939 3 9 "GO:0006144" "purine nucleobase metabolic process" 0.096727865911581
0 1 4 9 "GO:0006166;GO:0043174" "nucleoside salvage" 1
0 0.257959523434802 2 7 "GO:0006167;GO:0046033" "AMP metabolic process" 1
0 0.374324553419285 4 11 "GO:0006171" "cAMP biosynthetic process" 1
0 1 4 15 "GO:0006182;GO:0046068" "cGMP biosynthetic process" 1
0 0.288933028878301 6 8 "GO:0006183;GO:0046039;GO:0006228;GO:0046051" "GTP metabolic process" 1
0 1 4 15 "GO:0006188;GO:0046040" "IMP biosynthetic process" 1
0 1 2 6 "GO:0006189" "'de novo' IMP biosynthetic process" 1
0 0.425487156749585 6 13 "GO:0006198;GO:0009154;GO:0009214;GO:0006195;GO:0009261;GO:0072523" "purine-containing compound catabolic process" 1
0 0.225639845162814 2 6 "GO:0006207;GO:0019856;GO:0006206" "pyrimidine nucleobase metabolic process" 1
0 0.400450187698352 6 12 "GO:0006222;GO:0009174;GO:0046049;GO:0009130;GO:0009173;GO:0009129" "pyrimidine nucleoside monophosphate biosynthetic process" 1
0 0.999932430032128 4 283 "GO:0006259" "DNA metabolic process" 1
0 0.94762000199657 2 69 "GO:0006260" "DNA replication" 1
0 1 2 5 "GO:0006261" "DNA-dependent DNA replication" 1
0 1 5 7 "GO:0006265" "DNA topological change" 1
0 1 2 10 "GO:0006270" "DNA replication initiation" 1
0 1 2 6 "GO:0006275" "regulation of DNA replication" 1
0 1 2 8 "GO:0006282" "regulation of DNA repair" 1
0 1 6 10 "GO:0006284" "base-excision repair" 1
0 1 6 17 "GO:0006289" "nucleotide-excision repair" 1
0 1 2 9 "GO:0006298" "mismatch repair" 1
0 1 2 31 "GO:0006302" "double-strand break repair" 1
0 1 2 8 "GO:0006303;GO:0000726" "non-recombinational repair" 1
0 1 6 7 "GO:0006306;GO:0006305;GO:0090116;GO:0032776" "DNA alkylation" 1
0 1 4 9 "GO:0006308" "DNA catabolic process" 1
0 1 5 58 "GO:0006310" "DNA recombination" 1
0 1 2 15 "GO:0006313;GO:0032196" "transposition, DNA-mediated" 1
0 0.997707463923992 4 239 "GO:0006325" "chromatin organization" 1
0 1 2 6 "GO:0006333" "chromatin assembly or disassembly" 1
0 1 4 21 "GO:0006334;GO:0034728" "nucleosome assembly" 1
0 0.99602994661901 2 129 "GO:0006338" "chromatin remodeling" 1
0 1 3 40 "GO:0006352" "DNA-templated transcription, initiation" 1
0 0.999937727254521 4 1192 "GO:0006355;GO:1903506;GO:2000112;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0019219" "regulation of biosynthetic process" 1
0 0.994950376487271 5 468 "GO:0006357" "regulation of transcription by RNA polymerase II" 1
0 1 5 6 "GO:0006360" "transcription by RNA polymerase I" 1
0 1 4 75 "GO:0006364;GO:0016072" "rRNA metabolic process" 1
0 1 4 23 "GO:0006366" "transcription by RNA polymerase II" 1
0 1 2 14 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 0.494509476522944 2 16 "GO:0006368;GO:0006354" "DNA-templated transcription, elongation" 1
0 1 5 7 "GO:0006376" "mRNA splice site selection" 1
0 1 7 7 "GO:0006379" "mRNA cleavage" 1
0 1 5 8 "GO:0006383" "transcription by RNA polymerase III" 1
0 1 2 5 "GO:0006384" "transcription initiation from RNA polymerase III promoter" 1
0 0.999999975578923 2 474 "GO:0006396" "RNA processing" 1
0 1 2 213 "GO:0006397;GO:0016071" "mRNA metabolic process" 1
0 1 2 132 "GO:0006399" "tRNA metabolic process" 1
0 1 2 45 "GO:0006400" "tRNA modification" 1
0 1 4 48 "GO:0006402;GO:0006401" "RNA catabolic process" 1
0 1 2 14 "GO:0006406;GO:0006405" "RNA export from nucleus" 1
0 0.959568872320205 2 288 "GO:0006412;GO:0043043;GO:0006518;GO:0043604" "amide biosynthetic process" 1
0 0.840504987649011 2 43 "GO:0006413" "translational initiation" 1
0 0.625068867910332 2 23 "GO:0006414" "translational elongation" 1
0 0.305741418087513 2 67 "GO:0006417;GO:0034248" "regulation of cellular amide metabolic process" 1
0 1 6 45 "GO:0006418;GO:0043039;GO:0043038" "amino acid activation" 1
0 0.347063021997651 4 10 "GO:0006446;GO:0045947" "regulation of translational initiation" 1
0 1 4 9 "GO:0006448" "regulation of translational elongation" 1
0 0.980482670872244 2 92 "GO:0006457" "protein folding" 1
0 1 2 6 "GO:0006465" "signal peptide processing" 1
0 0.803740096196971 2 821 "GO:0006468;GO:0016310" "phosphorylation" 1
0 0.992775911068116 5 164 "GO:0006470;GO:0016311" "dephosphorylation" 1
0 0.847183912647245 6 44 "GO:0006479;GO:0008213" "protein methylation" 1
0 1 6 5 "GO:0006482;GO:0008214" "protein demethylation" 1
0 0.989473821300883 2 154 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 1
0 1 3 15 "GO:0006487" "protein N-linked glycosylation" 1
0 1 4 7 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 1
0 1 4 13 "GO:0006493" "protein O-linked glycosylation" 1
0 0.100805745705727 5 27 "GO:0006497" "protein lipidation" 0.808625549336751
0 0.217658318815934 2 21 "GO:0006506;GO:0006505" "GPI anchor metabolic process" 1
0 0.0602459773973796 4 640 "GO:0006508" "proteolysis" 0.535913647590757
0 0.990234530640309 2 156 "GO:0006511;GO:0019941;GO:0051603;GO:0043632" "proteolysis involved in cellular protein catabolic process" 1
0 1 2 7 "GO:0006513" "protein monoubiquitination" 1
0 2.87625578827527e-13 2 167 "GO:0006520" "cellular amino acid metabolic process" 5.33545448725063e-11
0 0.191915617313958 8 5 "GO:0006525" "arginine metabolic process" 1
0 1.44600410021082e-05 5 5 "GO:0006536" "glutamate metabolic process" 0.000692216156358986
0 1 6 20 "GO:0006541" "glutamine metabolic process" 1
0 0.0514667243666922 8 9 "GO:0006544" "glycine metabolic process" 0.4912512322351
0 0.191915617313958 3 5 "GO:0006545" "glycine biosynthetic process" 1
0 0.0232944780696791 2 6 "GO:0006556;GO:0046500" "S-adenosylmethionine metabolic process" 0.272196893349636
0 7.1693805297183e-07 4 6 "GO:0006559;GO:0006558;GO:1902222;GO:1902221;GO:0006570" "erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process" 4.83607304822816e-05
0 0.062595971443658 5 10 "GO:0006560" "proline metabolic process" 0.535913647590757
0 1 2 6 "GO:0006561;GO:0055129" "proline biosynthetic process" 1
0 0.0411449853303071 5 8 "GO:0006563" "L-serine metabolic process" 0.41256187993362
0 0.000513611539263402 4 10 "GO:0006569;GO:0006568;GO:0046218;GO:0006586;GO:0042402;GO:0042436;GO:0042430;GO:0009310" "cellular biogenic amine catabolic process" 0.0158791567555602
0 0.0416232975450445 2 46 "GO:0006575" "cellular modified amino acid metabolic process" 0.414556869509034
0 0.318616316942252 2 9 "GO:0006596;GO:0006595" "polyamine metabolic process" 1
0 0.697159501825096 2 28 "GO:0006605" "protein targeting" 1
0 0.0616901232760687 3 22 "GO:0006606;GO:0034504;GO:0051170" "protein import into nucleus" 0.535913647590757
0 1 3 6 "GO:0006611" "protein export from nucleus" 1
0 1 5 8 "GO:0006614;GO:0006613" "SRP-dependent cotranslational protein targeting to membrane" 1
0 1 5 5 "GO:0006623" "protein targeting to vacuole" 1
0 0.0143328302437584 2 492 "GO:0006629" "lipid metabolic process" 0.223893895597236
0 0.353500907131902 3 72 "GO:0006631" "fatty acid metabolic process" 1
0 0.243641359088362 2 41 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 1
0 1 3 17 "GO:0006635;GO:0009062;GO:0019395;GO:0072329" "monocarboxylic acid catabolic process" 1
0 1 5 15 "GO:0006636;GO:0033559" "unsaturated fatty acid metabolic process" 1
0 0.110005846869624 2 61 "GO:0006643" "membrane lipid metabolic process" 0.851550037986409
0 0.966888916106025 3 161 "GO:0006644" "phospholipid metabolic process" 1
0 0.878993910098724 2 119 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 0.311571285311266 4 27 "GO:0006661" "phosphatidylinositol biosynthetic process" 1
0 0.178032544933369 2 35 "GO:0006665" "sphingolipid metabolic process" 1
0 0.186795783498369 2 19 "GO:0006672" "ceramide metabolic process" 1
0 1 5 6 "GO:0006687" "glycosphingolipid metabolic process" 1
0 1 2 11 "GO:0006690" "icosanoid metabolic process" 1
0 1 5 7 "GO:0006693;GO:0006692" "prostanoid metabolic process" 1
0 0.0245054897657463 2 27 "GO:0006694" "steroid biosynthetic process" 0.284110521971621
0 0.295959023118264 3 26 "GO:0006720" "isoprenoid metabolic process" 1
0 0.00131269561120375 4 6 "GO:0006729;GO:0046146" "tetrahydrobiopterin biosynthetic process" 0.0330176319834977
0 0.0101677496673503 2 21 "GO:0006730" "one-carbon metabolic process" 0.167654894514976
0 0.374324553419285 2 11 "GO:0006739" "NADP metabolic process" 1
0 0.400450187698352 4 12 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "ubiquinone metabolic process" 1
0 0.156643454939778 3 17 "GO:0006749" "glutathione metabolic process" 1
0 0.0514667243666922 4 9 "GO:0006751;GO:0043171;GO:0044273" "glutathione catabolic process" 0.4912512322351
0 0.400450187698352 2 12 "GO:0006766" "vitamin metabolic process" 1
0 0.288933028878301 3 8 "GO:0006767" "water-soluble vitamin metabolic process" 1
0 1 3 6 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor biosynthetic process" 1
0 1 2 9 "GO:0006782;GO:0046501" "protoporphyrinogen IX biosynthetic process" 1
0 1 5 17 "GO:0006783;GO:0006779;GO:0033014" "tetrapyrrole biosynthetic process" 1
0 0.000767993132783549 3 112 "GO:0006790" "sulfur compound metabolic process" 0.0223470942951135
0 0.0232944780696791 2 6 "GO:0006801" "superoxide metabolic process" 0.272196893349636
0 0.0107887282492598 5 501 "GO:0006812" "cation transport" 0.175939260680237
0 0.723301642590636 2 144 "GO:0006813;GO:0071805" "potassium ion transport" 1
0 0.140415850893541 2 66 "GO:0006814;GO:0035725" "sodium ion transport" 1
0 0.927209930490311 3 136 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 1
0 0.318616316942252 7 9 "GO:0006817" "phosphate ion transport" 1
0 0.0232944780696791 3 6 "GO:0006825" "copper ion transport" 0.272196893349636
0 0.018852760720912 8 25 "GO:0006826" "iron ion transport" 0.254340880998486
0 1 3 6 "GO:0006829" "zinc ion transport" 1
0 0.257959523434802 5 7 "GO:0006833;GO:0042044" "fluid transport" 1
0 1 2 24 "GO:0006836" "neurotransmitter transport" 1
0 6.01210602638965e-05 2 34 "GO:0006839" "mitochondrial transport" 0.00247832370643396
0 0.0232944780696791 6 6 "GO:0006851" "mitochondrial calcium ion transmembrane transport" 0.272196893349636
0 0.191915617313958 2 5 "GO:0006862" "nucleotide transport" 1
0 0.0160258464904851 2 36 "GO:0006865" "amino acid transport" 0.230896662057086
0 0.0628362363078111 3 138 "GO:0006869" "lipid transport" 0.535913647590757
0 1 2 35 "GO:0006874;GO:0055074;GO:0072503" "calcium ion homeostasis" 1
0 0.0204876245337012 3 52 "GO:0006875;GO:0030003;GO:0006873" "cellular cation homeostasis" 0.271461025071541
0 0.00214288022703233 2 14 "GO:0006879;GO:0055072" "iron ion homeostasis" 0.0496880352643121
0 0.156643454939778 2 17 "GO:0006885;GO:0055067" "monovalent inorganic cation homeostasis" 1
0 0.127478458730439 3 219 "GO:0006886" "intracellular protein transport" 0.95908374296303
0 0.865592101226286 2 47 "GO:0006887" "exocytosis" 1
0 0.83353480688701 2 42 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 1
0 1 5 16 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 1
0 1 5 5 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 1 2 9 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 0.511388582448508 2 113 "GO:0006897" "endocytosis" 1
0 1 5 12 "GO:0006898;GO:0072583" "receptor-mediated endocytosis" 1
0 1 4 7 "GO:0006909" "phagocytosis" 1
0 0.426794603540422 3 57 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
0 0.459994552430865 2 60 "GO:0006914;GO:0061919" "autophagy" 1
0 0.917181945140485 4 97 "GO:0006915;GO:0012501;GO:0008219" "programmed cell death" 1
0 0.947742185085674 2 398 "GO:0006928" "movement of cell or subcellular component" 1
0 0.842632264314555 2 78 "GO:0006935;GO:0042330" "taxis" 1
0 0.472474308398198 3 15 "GO:0006936;GO:0003012" "muscle system process" 1
0 1 4 23 "GO:0006937;GO:0090257" "regulation of muscle system process" 1
0 1 2 6 "GO:0006939" "smooth muscle contraction" 1
0 0.443751759366355 2 433 "GO:0006950" "response to stress" 1
0 0.221282414238325 3 39 "GO:0006954" "inflammatory response" 1
0 0.00674755901317653 2 143 "GO:0006955" "immune response" 0.120643103319927
0 1.15160011150306e-05 3 14 "GO:0006956;GO:0006959" "humoral immune response" 0.000589301574300186
0 0.00345214613261561 2 8 "GO:0006958" "complement activation, classical pathway" 0.0692295251459671
0 0.0159672172501873 2 5 "GO:0006970" "response to osmotic stress" 0.230896662057086
0 0.992417772783729 2 205 "GO:0006974;GO:0006281" "cellular response to DNA damage stimulus" 1
0 1 2 25 "GO:0006979" "response to oxidative stress" 1
0 0.425487156749585 4 13 "GO:0006986;GO:0035966" "response to unfolded protein" 1
0 0.995414946106113 4 537 "GO:0006996" "organelle organization" 1
0 0.826260697608123 2 41 "GO:0007005" "mitochondrion organization" 1
0 1 3 6 "GO:0007006" "mitochondrial membrane organization" 1
0 1 5 18 "GO:0007009" "plasma membrane organization" 1
0 0.999200001778486 2 221 "GO:0007010" "cytoskeleton organization" 1
0 0.871222507297365 5 48 "GO:0007015" "actin filament organization" 1
0 0.995176481404098 2 218 "GO:0007017" "microtubule-based process" 1
0 0.885865367609795 2 121 "GO:0007018" "microtubule-based movement" 1
0 1 2 7 "GO:0007020" "microtubule nucleation" 1
0 1 5 6 "GO:0007029" "endoplasmic reticulum organization" 1
0 1 2 8 "GO:0007030" "Golgi organization" 1
0 0.374324553419285 2 11 "GO:0007031" "peroxisome organization" 1
0 0.425487156749585 5 13 "GO:0007033" "vacuole organization" 1
0 0.721960128872803 2 30 "GO:0007034" "vacuolar transport" 1
0 0.191915617313958 2 5 "GO:0007043" "cell-cell junction assembly" 1
0 0.998650581325109 2 154 "GO:0007049" "cell cycle" 1
0 1 2 16 "GO:0007051" "spindle organization" 1
0 1 2 7 "GO:0007052" "mitotic spindle organization" 1
0 1 2 25 "GO:0007059" "chromosome segregation" 1
0 1 2 15 "GO:0007062" "sister chromatid cohesion" 1
0 1 2 7 "GO:0007064" "mitotic sister chromatid cohesion" 1
0 1 4 7 "GO:0007088;GO:0051784;GO:0051783;GO:0033047" "regulation of nuclear division" 1
0 1 6 6 "GO:0007094;GO:0045841;GO:0071173;GO:0071174;GO:0045839;GO:1902100;GO:2000816;GO:0033048;GO:1905819;GO:0033046;GO:0051985;GO:2001251;GO:0031577" "negative regulation of chromosome organization" 1
0 0.995855044521458 2 128 "GO:0007154" "cell communication" 1
