"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 5 "GO:0000469" "cleavage involved in rRNA processing" 1
0 0.280568498182666 2 6 "GO:0000470;GO:0000463" "maturation of LSU-rRNA" 1
0 0.239971280133812 3 5 "GO:0000578" "embryonic axis specification" 1
0 0.229236529123962 2 17 "GO:0000723;GO:0032200" "telomere organization" 1
0 0.510171152615533 7 13 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 1
0 0.785244838161964 3 28 "GO:0000902" "cell morphogenesis" 1
0 0.60681311179249 2 17 "GO:0000904" "cell morphogenesis involved in differentiation" 1
0 0.25724645258714 2 33 "GO:0000956" "nuclear-transcribed mRNA catabolic process" 1
0 0.0986491727016646 2 21 "GO:0001501" "skeletal system development" 0.969505776750134
0 1 2 20 "GO:0001503" "ossification" 1
0 1 3 14 "GO:0001505" "regulation of neurotransmitter levels" 1
0 1 2 5 "GO:0001508" "action potential" 1
0 0.289042985269238 2 51 "GO:0001510" "RNA methylation" 1
0 0.0255509696591288 3 5 "GO:0001516;GO:0046457" "prostaglandin biosynthetic process" 0.49891630229141
0 0.0109709061686032 2 17 "GO:0001522" "pseudouridine synthesis" 0.281322280690391
0 0.690663252681807 3 108 "GO:0001525" "angiogenesis" 1
0 1 2 11 "GO:0001556" "oocyte maturation" 1
0 0.66657970275275 2 20 "GO:0001558;GO:0061387" "regulation of cell growth" 1
0 0.580017349398863 3 36 "GO:0001568" "blood vessel development" 1
0 0.280568498182666 5 6 "GO:0001569;GO:0048754;GO:0061138;GO:0001763" "morphogenesis of a branching epithelium" 1
0 0.66657970275275 2 20 "GO:0001570" "vasculogenesis" 1
0 0.387292935144228 2 59 "GO:0001654" "eye development" 1
0 0.60681311179249 4 17 "GO:0001666;GO:0036293;GO:0070482" "response to decreased oxygen levels" 1
0 0.897124862894342 2 97 "GO:0001667" "ameboidal-type cell migration" 1
0 1 2 8 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 0.319000627816892 2 7 "GO:0001678" "cellular glucose homeostasis" 1
0 1 8 8 "GO:0001682;GO:0099116;GO:0034471;GO:0000966" "ncRNA 5'-end processing" 1
0 0.319000627816892 2 7 "GO:0001706;GO:0001704" "formation of primary germ layer" 1
0 0.515715083559245 2 32 "GO:0001708" "cell fate specification" 1
0 0.453293934702027 4 11 "GO:0001732;GO:0002183" "formation of cytoplasmic translation initiation complex" 1
0 1 4 5 "GO:0001736;GO:0007164" "establishment of planar polarity" 1
0 0.900626450563524 3 42 "GO:0001755" "neural crest cell migration" 1
0 1 2 32 "GO:0001756;GO:0035282" "segmentation" 1
0 1 4 14 "GO:0001764" "neuron migration" 1
0 0.532390479105833 2 33 "GO:0001775" "cell activation" 1
0 0.169791245906373 3 14 "GO:0001817" "regulation of cytokine production" 1
0 1 5 8 "GO:0001819" "positive regulation of cytokine production" 1
0 0.623985030459643 2 39 "GO:0001822" "kidney development" 1
0 0.355382952463492 2 8 "GO:0001837" "epithelial to mesenchymal transition" 1
0 1 5 5 "GO:0001839" "neural plate morphogenesis" 1
0 0.0798495574233582 6 9 "GO:0001841;GO:0001838" "neural tube formation" 0.897702600123209
0 0.113779677939695 5 11 "GO:0001878;GO:0009620" "response to yeast" 1
0 0.355382952463492 2 8 "GO:0001885" "endothelial cell development" 1
0 0.195470184348966 5 43 "GO:0001889" "liver development" 1
0 0.627837834702355 2 18 "GO:0001894" "tissue homeostasis" 1
0 1 3 5 "GO:0001895" "retina homeostasis" 1
0 1 5 5 "GO:0001933;GO:0042326" "negative regulation of phosphorylation" 1
0 1 4 13 "GO:0001934;GO:0042327;GO:0045937;GO:0010562" "positive regulation of phosphate metabolic process" 1
0 1 2 8 "GO:0001935" "endothelial cell proliferation" 1
0 0.889055039753269 2 40 "GO:0001944" "vasculature development" 1
0 1 3 11 "GO:0001945" "lymph vessel development" 1
0 0.647740087805942 2 19 "GO:0001946" "lymphangiogenesis" 1
0 0.857185199825984 2 63 "GO:0001947;GO:0003143" "embryonic heart tube morphogenesis" 1
0 1 4 6 "GO:0001964;GO:0050905" "startle response" 1
0 0.422429002269088 3 10 "GO:0001966" "thigmotaxis" 1
0 1 3 5 "GO:0001973;GO:0035588" "G protein-coupled purinergic receptor signaling pathway" 1
0 0.427085482508193 3 207 "GO:0002009;GO:0048729" "tissue morphogenesis" 1
0 0.900626450563524 2 42 "GO:0002011" "morphogenesis of an epithelial sheet" 1
0 0.390481356216275 4 42 "GO:0002040" "sprouting angiogenesis" 1
0 0.861721473246041 4 36 "GO:0002064" "epithelial cell development" 1
0 1 2 9 "GO:0002065" "columnar/cuboidal epithelial cell differentiation" 1
0 0.60681311179249 3 17 "GO:0002088" "lens development in camera-type eye" 1
0 1 3 6 "GO:0002089" "lens morphogenesis in camera-type eye" 1
0 0.150603162930121 3 13 "GO:0002098;GO:0002097" "tRNA wobble base modification" 1
0 1 5 14 "GO:0002224;GO:0002221" "pattern recognition receptor signaling pathway" 1
0 0.48120472700881 2 30 "GO:0002244" "hematopoietic progenitor cell differentiation" 1
0 0.422429002269088 3 10 "GO:0002250" "adaptive immune response" 1
0 0.48120472700881 2 30 "GO:0002252" "immune effector process" 1
0 1 3 6 "GO:0002274" "myeloid leukocyte activation" 1
0 0.149725508675761 1 209 "GO:0002376" "immune system process" 1
0 1 3 5 "GO:0002429;GO:0002757" "immune response-activating signal transduction" 1
0 0.242675558093245 4 32 "GO:0002521" "leukocyte differentiation" 1
0 0.289787403816606 5 20 "GO:0002573" "myeloid leukocyte differentiation" 1
0 1 2 7 "GO:0002574" "thrombocyte differentiation" 1
0 0.483654874381896 2 67 "GO:0002682" "regulation of immune system process" 1
0 1 2 10 "GO:0002683" "negative regulation of immune system process" 1
0 0.701294593049961 3 22 "GO:0002684;GO:0002253;GO:0050778" "positive regulation of immune system process" 1
0 1 5 5 "GO:0002688" "regulation of leukocyte chemotaxis" 1
0 1 2 10 "GO:0002694;GO:0050865" "regulation of cell activation" 1
0 1 5 5 "GO:0002695;GO:0050866" "negative regulation of cell activation" 1
0 1 3 7 "GO:0002697" "regulation of immune effector process" 1
0 1 2 5 "GO:0002761" "regulation of myeloid leukocyte differentiation" 1
0 0.453293934702027 3 11 "GO:0002768;GO:0002764" "immune response-regulating cell surface receptor signaling pathway" 1
0 0.753882085178625 2 95 "GO:0003002" "regionalization" 1
0 1 2 44 "GO:0003006" "developmental process involved in reproduction" 1
0 1 4 19 "GO:0003007" "heart morphogenesis" 1
0 0.995353665413312 2 202 "GO:0003008" "system process" 1
0 0.624817558581807 2 80 "GO:0003013" "circulatory system process" 1
0 1 4 9 "GO:0003094" "glomerular filtration" 1
0 1 2 8 "GO:0003140" "determination of left/right asymmetry in lateral mesoderm" 1
0 1 2 15 "GO:0003146" "heart jogging" 1
0 0.422429002269088 2 10 "GO:0003170" "heart valve development" 1
0 1 2 7 "GO:0003171" "atrioventricular valve development" 1
0 1 2 8 "GO:0003181;GO:0003179" "heart valve morphogenesis" 1
0 0.355382952463492 2 8 "GO:0003205" "cardiac chamber development" 1
0 1 6 6 "GO:0003309;GO:0035883;GO:0002067" "glandular epithelial cell differentiation" 1
0 1 2 7 "GO:0003318;GO:0060973" "cell migration involved in heart development" 1
0 1 2 10 "GO:0003323;GO:0002068;GO:0002066" "columnar/cuboidal epithelial cell development" 1
0 0.684413327009478 6 21 "GO:0003333" "amino acid transmembrane transport" 1
0 0.817919157000398 2 31 "GO:0003341" "cilium movement" 1
0 0.389824626843509 2 9 "GO:0003351;GO:0006858" "epithelial cilium movement involved in extracellular fluid movement" 1
0 1 2 6 "GO:0003376;GO:0090520" "sphingolipid mediated signaling pathway" 1
0 1 4 7 "GO:0003401" "axis elongation" 1
0 1 2 10 "GO:0003406" "retinal pigment epithelium development" 1
0 0.482512076485886 2 12 "GO:0003407" "neural retina development" 1
0 0.757985160864717 3 264 "GO:0005975" "carbohydrate metabolic process" 1
0 0.732400458199513 3 24 "GO:0005977;GO:0006073;GO:0006112;GO:0044042;GO:0044264;GO:0005976" "energy reserve metabolic process" 1
0 0.355382952463492 5 8 "GO:0005978;GO:0009250;GO:0033692;GO:0000271" "polysaccharide biosynthetic process" 1
0 0.423945651676279 2 62 "GO:0005996;GO:0019318" "monosaccharide metabolic process" 1
0 1 2 9 "GO:0006000;GO:0006003" "fructose metabolic process" 1
0 1 8 5 "GO:0006002;GO:0061615" "glycolytic process through fructose-6-phosphate" 1
0 0.773101126093525 2 27 "GO:0006006" "glucose metabolic process" 1
0 0.0255509696591288 2 5 "GO:0006012" "galactose metabolic process" 0.49891630229141
0 1 2 5 "GO:0006013" "mannose metabolic process" 1
0 0.280568498182666 2 6 "GO:0006021;GO:0006020" "inositol metabolic process" 1
0 0.422429002269088 6 10 "GO:0006024;GO:0006023" "aminoglycan biosynthetic process" 1
0 1 2 11 "GO:0006026" "aminoglycan catabolic process" 1
0 1 2 6 "GO:0006032;GO:0006030;GO:1901072" "chitin metabolic process" 1
0 0.189354357010407 4 15 "GO:0006040" "amino sugar metabolic process" 1
0 0.0369851898895426 3 6 "GO:0006047;GO:0046349" "amino sugar biosynthetic process" 0.623415742435963
0 0.711293709692486 3 68 "GO:0006066" "alcohol metabolic process" 1
0 0.0369851898895426 2 6 "GO:0006072;GO:0052646" "glycerol-3-phosphate metabolic process" 0.623415742435963
0 1 2 16 "GO:0006081" "cellular aldehyde metabolic process" 1
0 1 7 17 "GO:0006084" "acetyl-CoA metabolic process" 1
0 1 3 10 "GO:0006085" "acetyl-CoA biosynthetic process" 1
0 1 8 5 "GO:0006086" "acetyl-CoA biosynthetic process from pyruvate" 1
0 0.984284989510328 2 143 "GO:0006091" "generation of precursor metabolites and energy" 1
0 1 4 14 "GO:0006094;GO:0019319;GO:0046364" "hexose biosynthetic process" 1
0 0.879760542122822 2 67 "GO:0006096;GO:0006090;GO:0006757;GO:0016052;GO:0006165;GO:0046031;GO:0009132;GO:0046939;GO:0009179;GO:0009135;GO:0009185" "nucleoside diphosphate metabolic process" 1
0 1 3 8 "GO:0006098;GO:0006740" "pentose-phosphate shunt" 1
0 1 2 31 "GO:0006099" "tricarboxylic acid cycle" 1
0 0.319000627816892 2 7 "GO:0006109" "regulation of carbohydrate metabolic process" 1
0 1 2 12 "GO:0006119" "oxidative phosphorylation" 1
0 1 6 7 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 1
0 1 6 7 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 1
0 0.684413327009478 3 21 "GO:0006123;GO:0019646;GO:0009060" "aerobic respiration" 1
0 1 5 9 "GO:0006144" "purine nucleobase metabolic process" 1
0 1 5 9 "GO:0006166;GO:0043174" "nucleoside salvage" 1
0 1 2 7 "GO:0006167;GO:0046033" "AMP metabolic process" 1
0 1 7 11 "GO:0006171" "cAMP biosynthetic process" 1
0 1 6 15 "GO:0006182;GO:0046068" "cGMP metabolic process" 1
0 1 6 8 "GO:0006183;GO:0046039;GO:0006228;GO:0046051" "GTP metabolic process" 1
0 1 4 15 "GO:0006188;GO:0046040" "IMP metabolic process" 1
0 1 3 6 "GO:0006189" "'de novo' IMP biosynthetic process" 1
0 1 5 13 "GO:0006198;GO:0009154;GO:0009214;GO:0006195;GO:0009261;GO:0072523" "purine-containing compound catabolic process" 1
0 0.280568498182666 2 6 "GO:0006207;GO:0019856;GO:0006206" "pyrimidine nucleobase metabolic process" 1
0 0.482512076485886 6 12 "GO:0006222;GO:0009174;GO:0046049;GO:0009130;GO:0009173;GO:0009129" "pyrimidine nucleoside monophosphate metabolic process" 1
0 7.45242955932184e-06 2 283 "GO:0006259" "DNA metabolic process" 0.00110594054660336
0 4.38430206641058e-14 2 69 "GO:0006260" "DNA replication" 6.5063042665533e-11
0 0.239971280133812 2 5 "GO:0006261" "DNA-dependent DNA replication" 1
0 0.319000627816892 2 7 "GO:0006265" "DNA topological change" 1
0 1.24576738209972e-07 5 10 "GO:0006270" "DNA replication initiation" 3.08119799172664e-05
0 0.280568498182666 2 6 "GO:0006275" "regulation of DNA replication" 1
0 1 2 8 "GO:0006282" "regulation of DNA repair" 1
0 0.0963852480133002 6 10 "GO:0006284" "base-excision repair" 0.969505776750134
0 0.60681311179249 6 17 "GO:0006289" "nucleotide-excision repair" 1
0 0.0798495574233582 2 9 "GO:0006298" "mismatch repair" 0.897702600123209
0 0.498650113217621 6 31 "GO:0006302" "double-strand break repair" 1
0 1 7 8 "GO:0006303;GO:0000726" "non-recombinational repair" 1
0 0.0499757203773057 6 7 "GO:0006306;GO:0006305;GO:0090116;GO:0032776" "DNA alkylation" 0.703245531555884
0 1 2 9 "GO:0006308" "DNA catabolic process" 1
0 0.0878046262797955 2 58 "GO:0006310" "DNA recombination" 0.938295342287138
0 1 2 15 "GO:0006313;GO:0032196" "transposition, DNA-mediated" 1
0 0.00893136129426858 3 239 "GO:0006325" "chromatin organization" 0.245447040012862
0 1 2 6 "GO:0006333" "chromatin assembly or disassembly" 1
0 0.0986491727016646 4 21 "GO:0006334;GO:0034728" "nucleosome assembly" 0.969505776750134
0 0.0837536435207448 4 129 "GO:0006338" "chromatin remodeling" 0.92066968136878
0 0.163165874813267 6 40 "GO:0006352" "DNA-templated transcription, initiation" 1
0 0.755741039251384 7 1192 "GO:0006355;GO:1903506;GO:2000112;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0019219" "regulation of biosynthetic process" 1
0 0.826435992976461 2 468 "GO:0006357" "regulation of transcription by RNA polymerase II" 1
0 0.280568498182666 2 6 "GO:0006360" "transcription by RNA polymerase I" 1
0 1.60716705196082e-06 8 75 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.000340719415015694
0 1 7 23 "GO:0006366" "transcription by RNA polymerase II" 1
0 0.0354746650726111 2 14 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 0.623415742435963
0 1 7 16 "GO:0006368;GO:0006354" "DNA-templated transcription, elongation" 1
0 0.319000627816892 6 7 "GO:0006376" "mRNA splice site selection" 1
0 0.0499757203773057 2 7 "GO:0006379" "mRNA cleavage" 0.703245531555884
0 0.355382952463492 2 8 "GO:0006383" "transcription by RNA polymerase III" 1
0 1 2 5 "GO:0006384" "transcription initiation from RNA polymerase III promoter" 1
0 5.42410352645087e-09 2 474 "GO:0006396" "RNA processing" 1.98678099880067e-06
0 3.03547145312273e-06 2 213 "GO:0006397;GO:0016071" "mRNA metabolic process" 0.000500515515159348
0 7.12624935723116e-05 2 132 "GO:0006399" "tRNA metabolic process" 0.0066095962788319
0 0.00235155369170584 2 45 "GO:0006400" "tRNA modification" 0.11257115091908
0 0.111384981067449 3 48 "GO:0006402;GO:0006401" "RNA catabolic process" 1
0 0.169791245906373 3 14 "GO:0006406;GO:0006405" "RNA export from nucleus" 1
0 0.020299637481339 3 288 "GO:0006412;GO:0043043;GO:0006518;GO:0043604" "amide biosynthetic process" 0.463456338804724
0 0.195470184348966 3 43 "GO:0006413" "translational initiation" 1
0 0.717274278569571 2 23 "GO:0006414" "translational elongation" 1
0 1 2 67 "GO:0006417;GO:0034248" "regulation of cellular amide metabolic process" 1
0 0.0312920422765258 5 45 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 0.580467384229554
0 1 4 10 "GO:0006446;GO:0045947" "regulation of translational initiation" 1
0 1 7 9 "GO:0006448" "regulation of translational elongation" 1
0 0.00967347595253459 2 92 "GO:0006457" "protein folding" 0.261007969337479
0 0.00268252919830119 3 6 "GO:0006465" "signal peptide processing" 0.117084509714087
0 0.754398158883478 2 821 "GO:0006468;GO:0016310" "phosphorylation" 1
0 0.942427892207797 3 164 "GO:0006470;GO:0016311" "dephosphorylation" 1
0 0.0836737832972617 4 44 "GO:0006479;GO:0008213" "protein methylation" 0.92066968136878
0 1 6 5 "GO:0006482;GO:0008214" "protein dealkylation" 1
0 0.00809591355889256 3 154 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.235575210223462
0 0.000818704813409793 2 15 "GO:0006487" "protein N-linked glycosylation" 0.0467291516576974
0 0.0499757203773057 4 7 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 0.703245531555884
0 0.510171152615533 2 13 "GO:0006493" "protein O-linked glycosylation" 1
0 0.426713030219499 3 27 "GO:0006497" "protein lipidation" 1
0 0.684413327009478 6 21 "GO:0006506;GO:0006505" "GPI anchor metabolic process" 1
0 0.977784202779143 4 640 "GO:0006508" "proteolysis" 1
0 0.321855098332273 4 156 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 1
0 1 2 7 "GO:0006513" "protein monoubiquitination" 1
0 0.674217302185949 5 167 "GO:0006520" "cellular amino acid metabolic process" 1
0 1 4 5 "GO:0006525" "arginine metabolic process" 1
0 1 2 5 "GO:0006536" "glutamate metabolic process" 1
0 0.66657970275275 2 20 "GO:0006541" "glutamine metabolic process" 1
0 0.389824626843509 3 9 "GO:0006544" "glycine metabolic process" 1
0 0.239971280133812 2 5 "GO:0006545" "glycine biosynthetic process" 1
0 1 4 6 "GO:0006556;GO:0046500" "S-adenosylmethionine metabolic process" 1
0 1 3 6 "GO:0006559;GO:0006558;GO:1902222;GO:1902221;GO:0006570" "L-phenylalanine metabolic process" 1
0 1 8 10 "GO:0006560" "proline metabolic process" 1
0 1 2 6 "GO:0006561;GO:0055129" "proline biosynthetic process" 1
0 0.355382952463492 8 8 "GO:0006563" "L-serine metabolic process" 1
0 1 4 10 "GO:0006569;GO:0006568;GO:0046218;GO:0006586;GO:0042430;GO:0042402;GO:0042436;GO:0009310" "indole-containing compound metabolic process" 1
0 0.71256087385703 3 46 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 1 7 9 "GO:0006596;GO:0006595" "polyamine metabolic process" 1
0 0.059575932412429 6 28 "GO:0006605" "protein targeting" 0.782395430973846
0 0.0273179825043668 6 22 "GO:0006606;GO:0034504;GO:0051170" "protein localization to nucleus" 0.526492026447796
0 1 2 6 "GO:0006611" "protein export from nucleus" 1
0 0.0643243552906908 4 8 "GO:0006614;GO:0006613" "SRP-dependent cotranslational protein targeting to membrane" 0.79547786042821
0 1 2 5 "GO:0006623" "protein targeting to vacuole" 1
0 0.922058997269773 3 492 "GO:0006629" "lipid metabolic process" 1
0 0.339724408054707 2 72 "GO:0006631" "fatty acid metabolic process" 1
0 0.375767381922994 2 41 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 1
0 1 2 17 "GO:0006635;GO:0009062;GO:0019395;GO:0072329" "monocarboxylic acid catabolic process" 1
0 0.189354357010407 6 15 "GO:0006636;GO:0033559" "unsaturated fatty acid metabolic process" 1
0 0.844500207240007 2 61 "GO:0006643" "membrane lipid metabolic process" 1
0 0.492845074730013 2 161 "GO:0006644" "phospholipid metabolic process" 1
0 0.452088728812113 3 119 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 0.773101126093525 3 27 "GO:0006661" "phosphatidylinositol biosynthetic process" 1
0 0.85389635869473 2 35 "GO:0006665" "sphingolipid metabolic process" 1
0 1 3 19 "GO:0006672" "ceramide metabolic process" 1
0 1 3 6 "GO:0006687" "glycosphingolipid metabolic process" 1
0 0.113779677939695 6 11 "GO:0006690" "icosanoid metabolic process" 1
0 0.0499757203773057 6 7 "GO:0006693;GO:0006692" "prostaglandin metabolic process" 0.703245531555884
0 1 3 27 "GO:0006694" "steroid biosynthetic process" 1
0 0.76027193735745 3 26 "GO:0006720" "isoprenoid metabolic process" 1
0 1 4 6 "GO:0006729;GO:0046146" "tetrahydrobiopterin metabolic process" 1
0 0.309907217618179 2 21 "GO:0006730" "one-carbon metabolic process" 1
0 1 2 11 "GO:0006739" "NADP metabolic process" 1
0 1 4 12 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "ketone biosynthetic process" 1
0 1 3 17 "GO:0006749" "glutathione metabolic process" 1
0 1 3 9 "GO:0006751;GO:0043171;GO:0044273" "peptide catabolic process" 1
0 0.482512076485886 3 12 "GO:0006766" "vitamin metabolic process" 1
0 0.355382952463492 4 8 "GO:0006767" "water-soluble vitamin metabolic process" 1
0 0.280568498182666 3 6 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor metabolic process" 1
0 1 7 9 "GO:0006782;GO:0046501" "protoporphyrinogen IX biosynthetic process" 1
0 1 5 17 "GO:0006783;GO:0006779;GO:0033014" "porphyrin-containing compound biosynthetic process" 1
0 0.942795588165839 2 112 "GO:0006790" "sulfur compound metabolic process" 1
0 1 3 6 "GO:0006801" "superoxide metabolic process" 1
0 0.999999867507227 2 501 "GO:0006812" "cation transport" 1
0 1 5 144 "GO:0006813;GO:0071805" "potassium ion transport" 1
0 1 2 66 "GO:0006814;GO:0035725" "sodium ion transport" 1
0 0.999451774701029 2 136 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 1
0 1 2 9 "GO:0006817" "phosphate ion transport" 1
0 1 4 6 "GO:0006825" "copper ion transport" 1
0 1 2 25 "GO:0006826" "iron ion transport" 1
0 1 2 6 "GO:0006829" "zinc ion transport" 1
0 1 3 7 "GO:0006833;GO:0042044" "fluid transport" 1
0 1 2 24 "GO:0006836" "neurotransmitter transport" 1
0 0.845629205743488 2 34 "GO:0006839" "mitochondrial transport" 1
0 1 2 6 "GO:0006851" "mitochondrial calcium ion transmembrane transport" 1
0 1 4 5 "GO:0006862" "nucleotide transport" 1
0 0.580017349398863 3 36 "GO:0006865" "amino acid transport" 1
0 0.995641167771662 2 138 "GO:0006869" "lipid transport" 1
0 0.85389635869473 2 35 "GO:0006874;GO:0055074;GO:0072503" "calcium ion homeostasis" 1
0 0.773934640270127 5 52 "GO:0006875;GO:0030003;GO:0006873" "cellular cation homeostasis" 1
0 0.536354222362391 3 14 "GO:0006879;GO:0055072" "iron ion homeostasis" 1
0 1 8 17 "GO:0006885;GO:0055067" "monovalent inorganic cation homeostasis" 1
0 0.000267205017527663 2 219 "GO:0006886" "intracellular protein transport" 0.0188824879052882
0 0.924553282065999 2 47 "GO:0006887" "exocytosis" 1
0 0.0230301282024828 2 42 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.49891630229141
0 0.209197963835822 2 16 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 1
0 1 2 5 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 1 3 9 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 0.860279234509438 2 113 "GO:0006897" "endocytosis" 1
0 1 3 12 "GO:0006898;GO:0072583" "receptor-mediated endocytosis" 1
0 0.0499757203773057 4 7 "GO:0006909" "phagocytosis" 0.703245531555884
0 0.000774405251640598 3 57 "GO:0006913;GO:0051169" "nuclear transport" 0.0467291516576974
0 0.837781397511785 2 60 "GO:0006914;GO:0061919" "autophagy" 1
0 0.0739381701938468 3 97 "GO:0006915;GO:0012501;GO:0008219" "programmed cell death" 0.863970429666682
0 0.861180446939403 2 398 "GO:0006928" "movement of cell or subcellular component" 1
0 0.122042535474419 3 78 "GO:0006935;GO:0042330" "taxis" 1
0 1 2 15 "GO:0006936;GO:0003012" "muscle system process" 1
0 0.717274278569571 2 23 "GO:0006937;GO:0090257" "regulation of muscle system process" 1
0 1 2 6 "GO:0006939" "smooth muscle contraction" 1
0 0.00309290071902591 2 433 "GO:0006950" "response to stress" 0.125355246881947
0 0.882774344999674 4 39 "GO:0006954" "inflammatory response" 1
0 0.233674288073174 2 143 "GO:0006955" "immune response" 1
0 0.536354222362391 2 14 "GO:0006956;GO:0006959" "humoral immune response" 1
0 0.355382952463492 2 8 "GO:0006958" "complement activation, classical pathway" 1
0 1 3 5 "GO:0006970" "response to osmotic stress" 1
0 0.00312543405298655 2 205 "GO:0006974;GO:0006281" "cellular response to DNA damage stimulus" 0.125355246881947
0 0.146366725413863 3 25 "GO:0006979" "response to oxidative stress" 1
0 1 3 13 "GO:0006986;GO:0035966" "response to unfolded protein" 1
0 0.0129103681574116 4 537 "GO:0006996" "organelle organization" 0.309015908799981
0 0.375767381922994 2 41 "GO:0007005" "mitochondrion organization" 1
0 0.280568498182666 2 6 "GO:0007006" "mitochondrial membrane organization" 1
0 1 2 18 "GO:0007009" "plasma membrane organization" 1
0 0.400154127119896 2 221 "GO:0007010" "cytoskeleton organization" 1
0 0.928598447125296 3 48 "GO:0007015" "actin filament organization" 1
0 0.734047932416211 2 218 "GO:0007017" "microtubule-based process" 1
0 0.96029969368126 2 121 "GO:0007018" "microtubule-based movement" 1
0 0.319000627816892 4 7 "GO:0007020" "microtubule nucleation" 1
0 0.280568498182666 2 6 "GO:0007029" "endoplasmic reticulum organization" 1
0 1 2 8 "GO:0007030" "Golgi organization" 1
0 1 2 11 "GO:0007031" "peroxisome organization" 1
0 1 2 13 "GO:0007033" "vacuole organization" 1
0 0.80762015558805 2 30 "GO:0007034" "vacuolar transport" 1
0 0.239971280133812 2 5 "GO:0007043" "cell-cell junction assembly" 1
0 2.20596221879992e-05 2 154 "GO:0007049" "cell cycle" 0.00251819071746083
0 0.584602724576695 4 16 "GO:0007051" "spindle organization" 1
0 1 2 7 "GO:0007052" "mitotic spindle organization" 1
0 0.146366725413863 2 25 "GO:0007059" "chromosome segregation" 1
0 1 3 15 "GO:0007062" "sister chromatid cohesion" 1
0 1 4 7 "GO:0007064" "mitotic sister chromatid cohesion" 1
0 1 3 7 "GO:0007088;GO:0051784;GO:0051783;GO:0033047" "regulation of mitotic nuclear division" 1
