"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.295049569059079 2 7 "GO:0004993;GO:0099589" "G protein-coupled serotonin receptor activity" 1
0 1 4 5 "GO:0004994" "somatostatin receptor activity" 1
0 1 2 7 "GO:0004999" "vasoactive intestinal polypeptide receptor activity" 1
0 1 2 6 "GO:0005000" "vasopressin receptor activity" 1
0 1 2 22 "GO:0005003" "ephrin receptor activity" 1
0 1 2 5 "GO:0005007" "fibroblast growth factor-activated receptor activity" 1
0 1 2 6 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 1
0 1 4 6 "GO:0005042" "netrin receptor activity" 1
0 0.899904845566418 2 46 "GO:0005044;GO:0038024" "cargo receptor activity" 1
0 0.295049569059079 4 7 "GO:0005048" "signal sequence binding" 1
0 1 3 6 "GO:0005049" "nuclear export signal receptor activity" 1
0 0.961767716182802 2 221 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 0.295049569059079 5 7 "GO:0005092" "GDP-dissociation inhibitor activity" 1
0 0.912663147467644 3 391 "GO:0005102" "signaling receptor binding" 1
0 0.151041287020272 3 58 "GO:0005125" "cytokine activity" 1
0 0.45708069985837 4 71 "GO:0005126" "cytokine receptor binding" 1
0 1 2 5 "GO:0005158" "insulin receptor binding" 1
0 0.220974461167398 2 5 "GO:0005160" "transforming growth factor beta receptor binding" 1
0 1 5 21 "GO:0005164;GO:0032813" "tumor necrosis factor receptor superfamily binding" 1
0 1 2 9 "GO:0005178" "integrin binding" 1
0 0.989565035134947 3 91 "GO:0005179" "hormone activity" 1
0 1 4 19 "GO:0005184" "neuropeptide hormone activity" 1
0 0.00928583202109256 1 375 "GO:0005198" "structural molecule activity" 0.284451911521274
0 0.433192567824709 2 30 "GO:0005200" "structural constituent of cytoskeleton" 1
0 1 2 20 "GO:0005201" "extracellular matrix structural constituent" 1
0 1 2 7 "GO:0005212" "structural constituent of eye lens" 1
0 0.99999998956661 4 423 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 1
0 1 3 6 "GO:0005219" "ryanodine-sensitive calcium-release channel activity" 1
0 1 2 11 "GO:0005227;GO:0022839" "calcium activated cation channel activity" 1
0 1 2 105 "GO:0005230" "extracellular ligand-gated ion channel activity" 1
0 1 3 37 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 1
0 1 2 22 "GO:0005242" "inward rectifier potassium channel activity" 1
0 1 2 171 "GO:0005244;GO:0022832" "voltage-gated channel activity" 1
0 1 2 29 "GO:0005245" "voltage-gated calcium channel activity" 1
0 1 3 7 "GO:0005246" "calcium channel regulator activity" 1
0 1 2 8 "GO:0005247" "voltage-gated chloride channel activity" 1
0 1 3 10 "GO:0005248" "voltage-gated sodium channel activity" 1
0 1 6 122 "GO:0005249;GO:0022843" "voltage-gated cation channel activity" 1
0 1 6 73 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 1
0 1 5 271 "GO:0005261" "cation channel activity" 1
0 1 2 69 "GO:0005262" "calcium channel activity" 1
0 1 2 135 "GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 1
0 1 2 24 "GO:0005272" "sodium channel activity" 1
0 0.73741121932823 2 53 "GO:0005319" "lipid transporter activity" 1
0 0.295049569059079 2 7 "GO:0005337" "nucleoside transmembrane transporter activity" 1
0 1 4 5 "GO:0005343" "organic acid:sodium symporter activity" 1
0 1 2 12 "GO:0005344;GO:0019825" "oxygen binding" 1
0 1 3 6 "GO:0005372" "water transmembrane transporter activity" 1
0 1 2 13 "GO:0005388" "calcium transmembrane transporter activity, phosphorylative mechanism" 1
0 1 3 9 "GO:0005432;GO:0015368" "calcium:cation antiporter activity" 1
0 1 2 17 "GO:0005451;GO:0051139;GO:0015299" "solute:proton antiporter activity" 1
0 1 2 16 "GO:0005452" "inorganic anion exchanger activity" 1
0 0.666988946613771 2 22 "GO:0005484" "SNAP receptor activity" 1
0 1 3 23 "GO:0005496" "steroid binding" 1
0 1 4 7 "GO:0005501;GO:0019840" "retinoid binding" 1
0 0.912261475858708 2 166 "GO:0005506;GO:0016705" "iron ion binding" 1
0 1 6 28 "GO:0005507" "copper ion binding" 1
0 0.99854437381597 2 638 "GO:0005509" "calcium ion binding" 1
0 0.979928847658656 3 78 "GO:0005516" "calmodulin binding" 1
0 1 4 14 "GO:0005520" "insulin-like growth factor binding" 1
0 1 4 7 "GO:0005523" "tropomyosin binding" 1
0 0.0548080456172548 2 454 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001" "guanyl ribonucleotide binding" 0.694586578110979
0 1 2 58 "GO:0005539" "glycosaminoglycan binding" 1
0 1 2 21 "GO:0005540" "hyaluronic acid binding" 1
0 0.0828542775607035 3 141 "GO:0005543" "phospholipid binding" 0.827287407765206
0 0.433192567824709 2 30 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 1 3 7 "GO:0005545" "1-phosphatidylinositol binding" 1
0 0.477685711068107 2 13 "GO:0005548" "phospholipid transporter activity" 1
0 0.21573112000022 6 33 "GO:0008009;GO:0042379" "chemokine activity" 1
0 0.503155421052373 3 14 "GO:0008013" "beta-catenin binding" 1
0 1 5 10 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 1
0 0.35451181295259 3 176 "GO:0008047;GO:0005096" "enzyme activator activity" 1
0 1 2 8 "GO:0008061;GO:0004568" "chitin binding" 1
0 0.0886686928667992 2 35 "GO:0008080;GO:0016407" "acetyltransferase activity" 0.838599899084752
0 0.940534806868341 5 91 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 0.618038220708219 4 87 "GO:0008083" "growth factor activity" 1
0 0.770507754173993 3 449 "GO:0008092" "cytoskeletal protein binding" 1
0 1 3 6 "GO:0008093" "cytoskeletal anchor activity" 1
0 0.0106663796545097 4 10 "GO:0008094" "DNA-dependent ATPase activity" 0.284451911521274
0 1 5 7 "GO:0008106;GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 1 2 9 "GO:0008131" "primary amine oxidase activity" 1
0 0.807987544446066 3 33 "GO:0008134" "transcription factor binding" 1
0 1 5 7 "GO:0008137;GO:0050136;GO:0003954;GO:0003955;GO:0016655" "NADH dehydrogenase activity" 1
0 0.932989331905297 2 54 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 1
0 0.435226704477334 4 69 "GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 1
0 0.113249605935375 4 201 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.944702409005217
0 0.683240595181865 2 23 "GO:0008171" "O-methyltransferase activity" 1
0 0.103838191100057 2 37 "GO:0008173" "RNA methyltransferase activity" 0.900386420196547
0 0.0279922267429164 2 14 "GO:0008175" "tRNA methyltransferase activity" 0.47456085242772
0 1 3 24 "GO:0008188" "neuropeptide receptor activity" 1
0 1 2 5 "GO:0008190" "eukaryotic initiation factor 4E binding" 1
0 1 2 5 "GO:0008191" "metalloendopeptidase inhibitor activity" 1
0 0.963944567857826 2 103 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 0.295049569059079 2 7 "GO:0008195" "phosphatidate phosphatase activity" 1
0 1 7 6 "GO:0008199" "ferric iron binding" 1
0 1 2 36 "GO:0008201" "heparin binding" 1
0 0.765407999537342 2 29 "GO:0008227" "G protein-coupled amine receptor activity" 1
0 0.976356069706124 3 576 "GO:0008233" "peptidase activity" 1
0 0.336264851230302 2 135 "GO:0008234" "cysteine-type peptidase activity" 1
0 1 2 45 "GO:0008235" "metalloexopeptidase activity" 1
0 0.952330480064332 2 186 "GO:0008237" "metallopeptidase activity" 1
0 0.881834309695426 2 74 "GO:0008238" "exopeptidase activity" 1
0 0.422770272866932 2 11 "GO:0008253;GO:0008252" "5'-nucleotidase activity" 1
0 0.747196924317638 2 854 "GO:0008270;GO:0046914" "transition metal ion binding" 1
0 1 5 7 "GO:0008271;GO:0015116" "sulfate transmembrane transporter activity" 1
0 0.499867544081165 2 75 "GO:0008276;GO:0008170" "N-methyltransferase activity" 1
0 0.786643007402228 2 274 "GO:0008289" "lipid binding" 1
0 1 3 13 "GO:0008308" "voltage-gated anion channel activity" 1
0 0.258935305178909 2 6 "GO:0008312" "7S RNA binding" 1
0 0.258935305178909 2 6 "GO:0008318" "protein prenyltransferase activity" 1
0 0.362092689594462 5 9 "GO:0008320;GO:0022884;GO:0140318;GO:1904680" "peptide transmembrane transporter activity" 1
0 0.999999970466783 2 453 "GO:0008324;GO:0022890" "cation transmembrane transporter activity" 1
0 0.698700500466271 4 24 "GO:0008373" "sialyltransferase activity" 1
0 1 2 32 "GO:0008374" "O-acyltransferase activity" 1
0 1 3 22 "GO:0008375" "acetylglucosaminyltransferase activity" 1
0 0.753365289041313 5 28 "GO:0008376" "acetylgalactosaminyltransferase activity" 1
0 0.0272310176429305 2 24 "GO:0008408" "3'-5' exonuclease activity" 0.47456085242772
0 0.0020579715591971 2 6 "GO:0008409" "5'-3' exonuclease activity" 0.0968716612507778
0 1 5 10 "GO:0008417" "fucosyltransferase activity" 1
0 1 3 7 "GO:0008420" "RNA polymerase II CTD heptapeptide repeat phosphatase activity" 1
0 1 2 13 "GO:0008443" "phosphofructokinase activity" 1
0 1 3 25 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 1
0 1 2 17 "GO:0008484" "sulfuric ester hydrolase activity" 1
0 1 2 5 "GO:0008502" "melatonin receptor activity" 1
0 0.994459154672825 2 183 "GO:0008509" "anion transmembrane transporter activity" 1
0 0.740705551194623 3 27 "GO:0008514" "organic anion transmembrane transporter activity" 1
0 1 6 8 "GO:0008519" "ammonium transmembrane transporter activity" 1
0 0.783330463192616 2 84 "GO:0008528;GO:0001653" "G protein-coupled peptide receptor activity" 1
0 1 2 6 "GO:0008556" "potassium transmembrane transporter activity, phosphorylative mechanism" 1
0 1 3 15 "GO:0008569;GO:1990939;GO:0051959;GO:0045505" "dynein intermediate chain binding" 1
0 1 2 7 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 1
0 0.0141426489373484 2 11 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.3451853944338
0 0.393188056139091 4 10 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 1
0 0.118837836739444 5 101 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.974417180849914
0 1 3 12 "GO:0009055" "electron transfer activity" 1
0 1 3 18 "GO:0009881" "photoreceptor activity" 1
0 0.422770272866932 5 11 "GO:0009922;GO:0102756" "very-long-chain 3-ketoacyl-CoA synthase activity" 1
0 1 2 34 "GO:0009975;GO:0016849" "phosphorus-oxygen lyase activity" 1
0 0.0181854053842935 4 12 "GO:0009982" "pseudouridine synthase activity" 0.399472738274981
0 1 3 11 "GO:0010181" "FMN binding" 1
0 1 5 29 "GO:0015020" "glucuronosyltransferase activity" 1
0 0.258935305178909 2 6 "GO:0015026" "coreceptor activity" 1
0 0.362092689594462 5 9 "GO:0015035" "protein disulfide oxidoreductase activity" 1
0 0.593223920644234 4 18 "GO:0015036" "disulfide oxidoreductase activity" 1
0 0.295049569059079 2 7 "GO:0015057" "thrombin-activated receptor activity" 1
0 0.999999999930481 3 674 "GO:0015075;GO:0015318" "ion transmembrane transporter activity" 1
0 1 4 248 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 1
0 1 6 65 "GO:0015078" "proton transmembrane transporter activity" 1
0 1 2 59 "GO:0015081" "sodium ion transmembrane transporter activity" 1
0 1 2 103 "GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 1
0 1 2 6 "GO:0015095" "magnesium ion transmembrane transporter activity" 1
0 1 2 103 "GO:0015103" "inorganic anion transmembrane transporter activity" 1
0 1 2 11 "GO:0015144" "carbohydrate transmembrane transporter activity" 1
0 1 4 8 "GO:0015145;GO:0051119" "sugar transmembrane transporter activity" 1
0 1 7 6 "GO:0015165;GO:0005338" "pyrimidine nucleotide-sugar transmembrane transporter activity" 1
0 0.450912844440657 2 12 "GO:0015171" "amino acid transmembrane transporter activity" 1
0 1 2 6 "GO:0015204" "urea transmembrane transporter activity" 1
0 1 4 5 "GO:0015229" "L-ascorbic acid transmembrane transporter activity" 1
0 1 2 13 "GO:0015252" "proton channel activity" 1
0 1 3 7 "GO:0015269;GO:0016286" "calcium-activated potassium channel activity" 1
0 1 2 144 "GO:0015276;GO:0022834" "ligand-gated ion channel activity" 1
0 1 2 13 "GO:0015278;GO:0005217;GO:0099604" "intracellular ligand-gated ion channel activity" 1
0 1 2 5 "GO:0015288" "porin activity" 1
0 1 2 178 "GO:0015291" "secondary active transmembrane transporter activity" 1
0 1 3 103 "GO:0015293" "symporter activity" 1
0 1 2 29 "GO:0015294" "solute:cation symporter activity" 1
0 1 2 52 "GO:0015297" "antiporter activity" 1
0 1 3 6 "GO:0015301;GO:0140323;GO:0015605" "organophosphate ester transmembrane transporter activity" 1
0 1 2 16 "GO:0015370" "solute:sodium symporter activity" 1
0 1 2 15 "GO:0015377;GO:0015296" "anion:cation symporter activity" 1
0 1 5 6 "GO:0015379" "potassium:chloride symporter activity" 1
0 1 3 12 "GO:0015385" "sodium:proton antiporter activity" 1
0 0.993025652147604 2 99 "GO:0015399;GO:0042626" "primary active transmembrane transporter activity" 1
0 1 2 13 "GO:0015464" "acetylcholine receptor activity" 1
0 1 3 5 "GO:0015467" "G-protein activated inward rectifier potassium channel activity" 1
0 1 4 24 "GO:0015491;GO:0015298" "solute:cation antiporter activity" 1
0 0.969721004720363 2 140 "GO:0015631;GO:0008017" "tubulin binding" 1
