"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.333393161054399 3 8 "GO:0003916" "DNA topoisomerase activity" 1
0 1 2 5 "GO:0003917" "DNA topoisomerase type I (single strand cut, ATP-independent) activity" 1
0 0.900900064778392 7 308 "GO:0003924" "GTPase activity" 1
0 0.898235156044168 -1 45 "GO:0003925" "obsolete small monomeric GTPase activity" 1
0 1 2 24 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 1 4 11 "GO:0003995" "acyl-CoA dehydrogenase activity" 1
0 1 4 12 "GO:0004000" "adenosine deaminase activity" 1
0 1 2 11 "GO:0004016" "adenylate cyclase activity" 1
0 1 4 5 "GO:0004017" "adenylate kinase activity" 1
0 1 2 6 "GO:0004064" "arylesterase activity" 1
0 1 2 18 "GO:0004089" "carbonate dehydratase activity" 1
0 1 4 8 "GO:0004111;GO:0016775" "phosphotransferase activity, nitrogenous group as acceptor" 1
0 0.55210727352989 2 37 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 1
0 0.132757467008981 3 13 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 1
0 1 4 12 "GO:0004143" "diacylglycerol kinase activity" 1
0 1 2 8 "GO:0004169" "dolichyl-phosphate-mannose-protein mannosyltransferase activity" 1
0 0.989525052967513 2 343 "GO:0004175" "endopeptidase activity" 1
0 1 5 9 "GO:0004176" "ATP-dependent peptidase activity" 1
0 0.781802196028448 2 30 "GO:0004177" "aminopeptidase activity" 1
0 1 2 32 "GO:0004181;GO:0004180" "carboxypeptidase activity" 1
0 1 2 19 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 1
0 0.464995065341304 2 51 "GO:0004197" "cysteine-type endopeptidase activity" 1
0 1 2 25 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 0.62305925409069 2 108 "GO:0004222" "metalloendopeptidase activity" 1
0 1 3 178 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 1
0 0.29871742542173 2 7 "GO:0004298" "threonine-type endopeptidase activity" 1
0 1 2 17 "GO:0004312" "fatty acid synthase activity" 1
0 1 2 5 "GO:0004359" "glutaminase activity" 1
0 0.0997975670549968 4 11 "GO:0004364" "glutathione transferase activity" 1
0 0.223871540709287 2 5 "GO:0004376" "glycolipid mannosyltransferase activity" 1
0 1 3 15 "GO:0004383" "guanylate cyclase activity" 1
0 0.00212776963500302 2 106 "GO:0004386" "helicase activity" 0.0987512961725646
0 1 3 7 "GO:0004396;GO:0005536" "hexokinase activity" 1
0 0.672407897607991 2 22 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 1
0 0.618511511304496 2 19 "GO:0004407;GO:0033558" "protein deacetylase activity" 1
0 0.39769399546403 6 10 "GO:0004415" "hyalurononglucosaminidase activity" 1
0 0.0921067261064517 7 22 "GO:0004435;GO:0004629" "phosphatidylinositol phospholipase C activity" 1
0 1 3 11 "GO:0004438;GO:0052744" "phosphatidylinositol-3-phosphatase activity" 1
0 1 3 6 "GO:0004445;GO:0046030" "inositol-polyphosphate 5-phosphatase activity" 1
0 1 3 5 "GO:0004467;GO:0015645" "long-chain fatty acid-CoA ligase activity" 1
0 0.993846596802229 3 100 "GO:0004497" "monooxygenase activity" 1
0 1 3 5 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 1
0 0.069784586575566 2 119 "GO:0004518" "nuclease activity" 1
0 0.457310376850524 2 70 "GO:0004519" "endonuclease activity" 1
0 0.39769399546403 2 10 "GO:0004520" "endodeoxyribonuclease activity" 1
0 0.208813075203258 2 32 "GO:0004521" "endoribonuclease activity" 1
0 0.0559872759930434 2 8 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 1
0 0.092352023662402 3 35 "GO:0004527" "exonuclease activity" 1
0 1 2 8 "GO:0004535" "poly(A)-specific ribonuclease activity" 1
0 0.637394734642746 3 20 "GO:0004536" "deoxyribonuclease activity" 1
0 0.288012518928128 3 55 "GO:0004540" "ribonuclease activity" 1
0 1 2 13 "GO:0004550" "nucleoside diphosphate kinase activity" 1
0 1 2 5 "GO:0004551" "nucleotide diphosphatase activity" 1
0 0.984540154730297 3 121 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 1
0 1 3 15 "GO:0004559;GO:0015923" "mannosidase activity" 1
0 1 6 6 "GO:0004563" "beta-N-acetylhexosaminidase activity" 1
0 1 5 5 "GO:0004565;GO:0015925" "galactosidase activity" 1
0 1 4 9 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 1
0 0.0997975670549968 2 11 "GO:0004602" "glutathione peroxidase activity" 1
0 0.283023173636269 3 72 "GO:0004620;GO:0016298" "lipase activity" 1
0 1 5 5 "GO:0004622" "lysophospholipase activity" 1
0 0.508313808143886 2 14 "GO:0004623" "phospholipase A2 activity" 1
0 1 2 6 "GO:0004634" "phosphopyruvate hydratase activity" 1
0 1 2 12 "GO:0004652;GO:1990817" "polynucleotide adenylyltransferase activity" 1
0 0.241081410786603 3 19 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 1
0 1 3 6 "GO:0004656;GO:0031545" "peptidyl-proline 4-dioxygenase activity" 1
0 1 3 10 "GO:0004659" "prenyltransferase activity" 1
0 0.532577776419844 3 649 "GO:0004672" "protein kinase activity" 1
0 0.759946596079202 4 330 "GO:0004674" "protein serine/threonine kinase activity" 1
0 1 2 20 "GO:0004675" "transmembrane receptor protein serine/threonine kinase activity" 1
0 1 5 6 "GO:0004679" "AMP-activated protein kinase activity" 1
0 1 2 11 "GO:0004683" "calmodulin-dependent protein kinase activity" 1
0 1 5 10 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 1
0 1 2 6 "GO:0004692" "cGMP-dependent protein kinase activity" 1
0 0.297020923934482 5 22 "GO:0004697;GO:0004698;GO:0009931;GO:0010857" "protein kinase C activity" 1
0 0.333393161054399 2 8 "GO:0004703" "G protein-coupled receptor kinase activity" 1
0 0.637394734642746 2 20 "GO:0004707" "MAP kinase activity" 1
0 1 2 12 "GO:0004709" "MAP kinase kinase kinase activity" 1
0 1 4 7 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 0.214866700327602 2 116 "GO:0004713" "protein tyrosine kinase activity" 1
0 0.17581686881388 3 93 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 1
0 0.854709010617103 5 38 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 1
0 1 3 10 "GO:0004720" "protein-lysine 6-oxidase activity" 1
0 0.371332495221807 4 176 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.6295144161568 2 87 "GO:0004722;GO:0017018" "protein serine/threonine phosphatase activity" 1
0 0.421185290637019 2 86 "GO:0004725" "protein tyrosine phosphatase activity" 1
0 0.29871742542173 2 7 "GO:0004731" "purine-nucleoside phosphorylase activity" 1
0 1 3 6 "GO:0004749;GO:0016778" "diphosphotransferase activity" 1
0 0.223871540709287 2 5 "GO:0004767" "sphingomyelin phosphodiesterase activity" 1
0 1 5 6 "GO:0004792" "thiosulfate sulfurtransferase activity" 1
0 1 5 8 "GO:0004806" "triglyceride lipase activity" 1
0 0.161408070015533 3 43 "GO:0004812;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 1
0 0.0577074675560319 2 178 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 1
0 0.337781832540512 2 96 "GO:0004843;GO:0008242;GO:0101005" "omega peptidase activity" 1
0 0.223871540709287 2 5 "GO:0004849" "uridine kinase activity" 1
0 0.912318467255098 2 137 "GO:0004857" "enzyme inhibitor activity" 1
0 1 6 6 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 1
0 0.704045660977601 3 24 "GO:0004864;GO:0019212" "phosphatase inhibitor activity" 1
0 0.855074021809608 2 95 "GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase regulator activity" 1
0 0.771779719394914 6 56 "GO:0004867" "serine-type endopeptidase inhibitor activity" 1
0 1 6 13 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 1
0 0.124836900008354 2 39 "GO:0004879;GO:0098531" "nuclear receptor activity" 1
0 0.932275725921464 2 53 "GO:0004896;GO:0140375" "immune receptor activity" 1
0 1 3 6 "GO:0004908" "interleukin-1 receptor activity" 1
0 0.998792243660528 2 381 "GO:0004930" "G protein-coupled receptor activity" 1
0 1 4 10 "GO:0004931;GO:0035381" "ATP-gated ion channel activity" 1
0 1 2 12 "GO:0004935" "adrenergic receptor activity" 1
0 1 4 5 "GO:0004936" "alpha-adrenergic receptor activity" 1
0 0.655344853350104 3 21 "GO:0004950;GO:0001637" "chemokine receptor activity" 1
0 1 5 10 "GO:0004953" "icosanoid receptor activity" 1
0 1 2 7 "GO:0004955;GO:0004954" "prostanoid receptor activity" 1
0 1 3 5 "GO:0004957" "prostaglandin E receptor activity" 1
0 0.802889608862691 2 32 "GO:0004970;GO:0008066" "ionotropic glutamate receptor activity" 1
0 1 2 5 "GO:0004984" "olfactory receptor activity" 1
0 1 4 5 "GO:0004985" "opioid receptor activity" 1
0 1 5 7 "GO:0004993;GO:0099589" "G protein-coupled serotonin receptor activity" 1
0 1 4 5 "GO:0004994" "somatostatin receptor activity" 1
0 1 2 7 "GO:0004999" "vasoactive intestinal polypeptide receptor activity" 1
0 1 3 6 "GO:0005000" "vasopressin receptor activity" 1
0 0.0921067261064517 6 22 "GO:0005003" "ephrin receptor activity" 1
0 0.0220636747800149 6 5 "GO:0005007" "fibroblast growth factor-activated receptor activity" 0.632172246957818
0 0.262241318354739 2 6 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 1
0 1 2 6 "GO:0005042" "netrin receptor activity" 1
0 0.398757084969242 2 46 "GO:0005044;GO:0038024" "cargo receptor activity" 1
0 0.29871742542173 4 7 "GO:0005048" "signal sequence binding" 1
0 0.262241318354739 2 6 "GO:0005049" "nuclear export signal receptor activity" 1
0 0.0810388802462348 2 221 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 1 2 7 "GO:0005092" "GDP-dissociation inhibitor activity" 1
0 0.999925429889499 3 391 "GO:0005102" "signaling receptor binding" 1
0 1 2 58 "GO:0005125" "cytokine activity" 1
0 1 2 71 "GO:0005126" "cytokine receptor binding" 1
0 1 2 5 "GO:0005158" "insulin receptor binding" 1
0 1 5 5 "GO:0005160" "transforming growth factor beta receptor binding" 1
0 1 6 21 "GO:0005164;GO:0032813" "tumor necrosis factor receptor binding" 1
0 1 2 9 "GO:0005178" "integrin binding" 1
0 1 2 91 "GO:0005179" "hormone activity" 1
0 1 4 19 "GO:0005184" "neuropeptide hormone activity" 1
0 0.999506348173829 1 375 "GO:0005198" "structural molecule activity" 1
0 0.183190337676296 2 30 "GO:0005200" "structural constituent of cytoskeleton" 1
0 1 2 20 "GO:0005201" "extracellular matrix structural constituent" 1
0 1 2 7 "GO:0005212" "structural constituent of eye lens" 1
0 0.999995692418534 4 423 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 1
0 0.262241318354739 5 6 "GO:0005219" "ryanodine-sensitive calcium-release channel activity" 1
0 1 3 11 "GO:0005227;GO:0022839" "calcium activated cation channel activity" 1
0 0.995235253737655 2 105 "GO:0005230" "extracellular ligand-gated ion channel activity" 1
0 1 2 37 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 1
0 1 2 22 "GO:0005242" "inward rectifier potassium channel activity" 1
0 0.998383956435444 2 171 "GO:0005244;GO:0022832" "voltage-gated channel activity" 1
0 1 3 29 "GO:0005245" "voltage-gated calcium channel activity" 1
0 1 3 7 "GO:0005246" "calcium channel regulator activity" 1
0 1 2 8 "GO:0005247" "voltage-gated chloride channel activity" 1
0 1 7 10 "GO:0005248" "voltage-gated sodium channel activity" 1
0 1 2 122 "GO:0005249;GO:0022843" "voltage-gated cation channel activity" 1
0 0.882202557187007 3 73 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 1
0 0.999890926472558 2 271 "GO:0005261" "cation channel activity" 1
0 0.669802427443156 2 69 "GO:0005262" "calcium channel activity" 1
0 0.991694732134016 2 135 "GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 1
0 1 3 24 "GO:0005272" "sodium channel activity" 1
0 0.744775474882463 2 53 "GO:0005319" "lipid transporter activity" 1
0 0.29871742542173 2 7 "GO:0005337" "nucleoside transmembrane transporter activity" 1
0 1 6 5 "GO:0005343" "organic acid:sodium symporter activity" 1
0 1 2 12 "GO:0005344;GO:0019825" "oxygen binding" 1
0 1 4 6 "GO:0005372" "water transmembrane transporter activity" 1
0 0.482722828286064 3 13 "GO:0005388" "calcium transmembrane transporter activity, phosphorylative mechanism" 1
0 1 5 9 "GO:0005432;GO:0015368" "calcium:cation antiporter activity" 1
0 1 2 17 "GO:0005451;GO:0051139;GO:0015299" "solute:proton antiporter activity" 1
0 1 3 16 "GO:0005452" "inorganic anion exchanger activity" 1
0 0.297020923934482 3 22 "GO:0005484" "SNAP receptor activity" 1
0 1 3 23 "GO:0005496" "steroid binding" 1
0 1 3 7 "GO:0005501;GO:0019840" "isoprenoid binding" 1
0 0.997965609162314 4 166 "GO:0005506;GO:0016705" "iron ion binding" 1
0 0.758463265435008 2 28 "GO:0005507" "copper ion binding" 1
0 0.985160097210875 2 638 "GO:0005509" "calcium ion binding" 1
0 0.187476413790501 3 78 "GO:0005516" "calmodulin binding" 1
0 0.508313808143886 4 14 "GO:0005520" "insulin-like growth factor binding" 1
0 1 2 7 "GO:0005523" "tropomyosin binding" 1
0 0.570223901909603 5 454 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001" "guanyl nucleotide binding" 1
0 0.78836938435932 3 58 "GO:0005539" "glycosaminoglycan binding" 1
0 0.655344853350104 4 21 "GO:0005540" "hyaluronic acid binding" 1
0 0.973075342925875 3 141 "GO:0005543" "phospholipid binding" 1
0 1 2 30 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 1 3 7 "GO:0005545" "1-phosphatidylinositol binding" 1
0 0.482722828286064 3 13 "GO:0005548" "phospholipid transporter activity" 1
0 1 2 33 "GO:0008009;GO:0042379" "chemokine activity" 1
0 0.150040090134376 2 14 "GO:0008013" "beta-catenin binding" 1
0 1 2 10 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 1
0 0.253692649457346 3 176 "GO:0008047;GO:0005096" "enzyme activator activity" 1
0 1 3 8 "GO:0008061;GO:0004568" "chitin binding" 1
0 0.52187932535374 6 35 "GO:0008080;GO:0016407" "acetyltransferase activity" 1
0 0.0802704360208856 5 91 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 0.988041579361284 3 87 "GO:0008083" "growth factor activity" 1
0 1.91310491519666e-06 3 449 "GO:0008092" "cytoskeletal protein binding" 0.000630368069557299
0 1 3 6 "GO:0008093" "cytoskeletal anchor activity" 1
0 0.0843263959012596 2 10 "GO:0008094" "DNA-dependent ATPase activity" 1
0 1 5 7 "GO:0008106;GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 0.366357235507753 5 9 "GO:0008131" "primary amine oxidase activity" 1
0 0.22190988033167 3 33 "GO:0008134" "transcription factor binding" 1
0 1 6 7 "GO:0008137;GO:0050136;GO:0003954;GO:0003955;GO:0016655" "NADH dehydrogenase activity" 1
0 0.503172250792525 2 54 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 1
0 0.861856407132926 4 69 "GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 1
0 0.00224775332714487 2 201 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.0987512961725646
0 1 3 23 "GO:0008171" "O-methyltransferase activity" 1
0 0.108040884383091 3 37 "GO:0008173" "RNA methyltransferase activity" 1
0 0.150040090134376 2 14 "GO:0008175" "tRNA methyltransferase activity" 1
0 0.704045660977601 3 24 "GO:0008188" "neuropeptide receptor activity" 1
0 1 3 5 "GO:0008190" "eukaryotic initiation factor 4E binding" 1
0 1 6 5 "GO:0008191" "metalloendopeptidase inhibitor activity" 1
0 0.580730798667985 3 103 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 1 3 7 "GO:0008195" "phosphatidate phosphatase activity" 1
0 1 2 6 "GO:0008199" "ferric iron binding" 1
0 0.839156440494271 2 36 "GO:0008201" "heparin binding" 1
0 1 2 29 "GO:0008227" "G protein-coupled amine receptor activity" 1
0 0.994047154507261 2 576 "GO:0008233" "peptidase activity" 1
0 0.503459443036596 2 135 "GO:0008234" "cysteine-type peptidase activity" 1
0 0.898235156044168 2 45 "GO:0008235" "metalloexopeptidase activity" 1
0 0.819197340414369 2 186 "GO:0008237" "metallopeptidase activity" 1
0 0.976778567044301 2 74 "GO:0008238" "exopeptidase activity" 1
0 1 5 11 "GO:0008253;GO:0008252" "5'-nucleotidase activity" 1
0 0.472080138713981 5 854 "GO:0008270;GO:0046914" "transition metal ion binding" 1
0 1 5 7 "GO:0008271;GO:0015116" "secondary active sulfate transmembrane transporter activity" 1
0 0.0765270571788027 3 75 "GO:0008276;GO:0008170" "N-methyltransferase activity" 1
0 0.998065594625149 2 274 "GO:0008289" "lipid binding" 1
0 1 3 13 "GO:0008308" "voltage-gated anion channel activity" 1
0 0.262241318354739 2 6 "GO:0008312" "7S RNA binding" 1
0 1 2 6 "GO:0008318" "protein prenyltransferase activity" 1
0 1 5 9 "GO:0008320;GO:0022884;GO:0140318;GO:1904680" "peptide transmembrane transporter activity" 1
0 1 3 24 "GO:0008373" "sialyltransferase activity" 1
0 0.474046934458524 2 32 "GO:0008374" "O-acyltransferase activity" 1
0 0.672407897607991 2 22 "GO:0008375" "acetylglucosaminyltransferase activity" 1
0 0.406005066047371 2 28 "GO:0008376" "acetylgalactosaminyltransferase activity" 1
0 0.112742901890066 4 24 "GO:0008408" "3'-5' exonuclease activity" 1
0 0.262241318354739 6 6 "GO:0008409" "5'-3' exonuclease activity" 1
0 0.39769399546403 4 10 "GO:0008417" "fucosyltransferase activity" 1
0 0.29871742542173 2 7 "GO:0008420" "RNA polymerase II CTD heptapeptide repeat phosphatase activity" 1
0 1 2 13 "GO:0008443" "phosphofructokinase activity" 1
0 1 2 25 "GO:0008483;GO:0016769" "transaminase activity" 1
0 0.577749586863303 2 17 "GO:0008484" "sulfuric ester hydrolase activity" 1
0 1 2 5 "GO:0008502" "melatonin receptor activity" 1
0 0.995037396950559 4 183 "GO:0008509" "anion transmembrane transporter activity" 1
0 1 5 27 "GO:0008514" "organic anion transmembrane transporter activity" 1
0 1 2 8 "GO:0008519" "ammonium transmembrane transporter activity" 1
0 0.924722254509173 3 84 "GO:0008528;GO:0001653" "peptide receptor activity" 1
0 1 2 6 "GO:0008556" "potassium transmembrane transporter activity, phosphorylative mechanism" 1
0 1 3 15 "GO:0008569;GO:1990939;GO:0051959;GO:0045505" "dynein intermediate chain binding" 1
0 1 2 7 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 1
0 1 2 11 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 1
0 0.39769399546403 3 10 "GO:0008649;GO:0140102" "catalytic activity, acting on a rRNA" 1
0 0.00404525026314619 3 101 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.156812936671373
0 1 3 12 "GO:0009055" "electron transfer activity" 1
0 0.598646769171975 3 18 "GO:0009881" "photoreceptor activity" 1
0 1 2 11 "GO:0009922;GO:0102756" "fatty acid elongase activity" 1
0 1 2 34 "GO:0009975;GO:0016849" "phosphorus-oxygen lyase activity" 1
0 0.455802415880135 4 12 "GO:0009982" "pseudouridine synthase activity" 1
0 1 4 11 "GO:0010181" "FMN binding" 1
0 1 2 29 "GO:0015020" "glucuronosyltransferase activity" 1
0 1 3 6 "GO:0015026" "coreceptor activity" 1
0 1 3 9 "GO:0015035" "protein disulfide oxidoreductase activity" 1
0 1 2 18 "GO:0015036" "disulfide oxidoreductase activity" 1
0 1 5 7 "GO:0015057" "thrombin-activated receptor activity" 1
0 0.999999153398656 2 674 "GO:0015075;GO:0015318" "ion transmembrane transporter activity" 1
0 0.999957175899245 5 248 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 1
0 1 2 65 "GO:0015078" "proton transmembrane transporter activity" 1
0 1 2 59 "GO:0015081" "sodium ion transmembrane transporter activity" 1
0 0.755786351877016 6 103 "GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 1
0 1 2 6 "GO:0015095" "magnesium ion transmembrane transporter activity" 1
0 0.966189893945673 2 103 "GO:0015103" "inorganic anion transmembrane transporter activity" 1
0 1 5 11 "GO:0015144" "carbohydrate transmembrane transporter activity" 1
0 1 2 8 "GO:0015145;GO:0051119" "monosaccharide transmembrane transporter activity" 1
0 1 3 6 "GO:0015165;GO:0005338" "nucleotide-sugar transmembrane transporter activity" 1
0 1 2 12 "GO:0015171" "amino acid transmembrane transporter activity" 1
0 1 2 6 "GO:0015204" "urea transmembrane transporter activity" 1
0 1 3 5 "GO:0015229" "L-ascorbic acid transmembrane transporter activity" 1
0 1 3 13 "GO:0015252" "proton channel activity" 1
0 1 2 7 "GO:0015269;GO:0016286" "calcium-activated potassium channel activity" 1
0 0.994457185756378 2 144 "GO:0015276;GO:0022834" "ligand-gated ion channel activity" 1
0 0.482722828286064 4 13 "GO:0015278;GO:0005217;GO:0099604" "intracellular ligand-gated ion channel activity" 1
0 1 2 5 "GO:0015288" "porin activity" 1
0 0.998830790968169 4 178 "GO:0015291" "secondary active transmembrane transporter activity" 1
0 0.966189893945673 2 103 "GO:0015293" "symporter activity" 1
0 0.423433973811834 3 29 "GO:0015294" "solute:cation symporter activity" 1
0 1 2 52 "GO:0015297" "antiporter activity" 1
0 1 3 6 "GO:0015301;GO:0015605;GO:0140323" "organophosphate ester transmembrane transporter activity" 1
0 1 3 16 "GO:0015370" "solute:sodium symporter activity" 1
0 0.167734580374782 2 15 "GO:0015377;GO:0015296" "anion:cation symporter activity" 1
0 0.0320226524820264 3 6 "GO:0015379" "potassium:chloride symporter activity" 0.811651076371361
0 1 2 12 "GO:0015385" "sodium:proton antiporter activity" 1
0 0.959886878439197 5 99 "GO:0015399;GO:0042626" "ATPase-coupled transmembrane transporter activity" 1
0 1 4 13 "GO:0015464" "acetylcholine receptor activity" 1
0 1 5 5 "GO:0015467" "G-protein activated inward rectifier potassium channel activity" 1
0 1 2 24 "GO:0015491;GO:0015298" "solute:cation antiporter activity" 1
0 0.0861542559944313 2 140 "GO:0015631;GO:0008017" "tubulin binding" 1
0 0.618511511304496 6 19 "GO:0015662" "ion transmembrane transporter activity, phosphorylative mechanism" 1
0 1 5 10 "GO:0015926" "glucosidase activity" 1
0 0.555766406183113 2 16 "GO:0015929" "hexosaminidase activity" 1
0 0.618511511304496 2 19 "GO:0015932;GO:1901505" "carbohydrate derivative transmembrane transporter activity" 1
0 0.316738621896957 1 40 "GO:0016209" "antioxidant activity" 1
