"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.3228307175415 4 17 "GO:0000904" "cell morphogenesis involved in differentiation" 0.990194622124961
0 0.666208478734979 2 33 "GO:0000956" "nuclear-transcribed mRNA catabolic process" 1
0 0.00215916283845186 2 21 "GO:0001501" "skeletal system development" 0.0438931185241447
0 2.49466201571648e-06 2 20 "GO:0001503" "ossification" 0.000160959931796663
0 1 2 14 "GO:0001505" "regulation of neurotransmitter levels" 1
0 1 4 5 "GO:0001508" "action potential" 1
0 1 3 51 "GO:0001510" "RNA methylation" 1
0 0.296544574098484 5 5 "GO:0001516;GO:0046457" "prostaglandin biosynthetic process" 0.958508992479947
0 0.697784805379389 3 17 "GO:0001522" "pseudouridine synthesis" 1
0 9.83854751498857e-06 2 108 "GO:0001525" "angiogenesis" 0.000521443018294394
0 0.538865820526209 2 11 "GO:0001556" "oocyte maturation" 1
0 0.150814374941303 2 20 "GO:0001558;GO:0061387" "regulation of cell growth" 0.715043234545986
0 0.712467959522947 2 36 "GO:0001568" "blood vessel development" 1
0 1 2 6 "GO:0001569;GO:0048754;GO:0061138;GO:0001763" "morphogenesis of a branching epithelium" 1
0 0.0427695477339662 2 20 "GO:0001570" "vasculogenesis" 0.349027031850624
0 0.209938946833032 5 59 "GO:0001654" "eye development" 0.885286773619261
0 0.697784805379389 4 17 "GO:0001666;GO:0036293;GO:0070482" "response to decreased oxygen levels" 1
0 0.000774663658469276 2 97 "GO:0001667" "ameboidal-type cell migration" 0.0209018339848801
0 0.430433208325619 2 8 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 1 2 7 "GO:0001678" "cellular glucose homeostasis" 1
0 1 10 8 "GO:0001682;GO:0099116;GO:0034471;GO:0000966" "tRNA 5'-end processing" 1
0 0.388901160932712 2 7 "GO:0001706;GO:0001704" "formation of primary germ layer" 1
0 0.371768014045343 2 32 "GO:0001708" "cell fate specification" 1
0 1 3 11 "GO:0001732;GO:0002183" "formation of cytoplasmic translation initiation complex" 1
0 1 3 5 "GO:0001736;GO:0007164" "establishment of tissue polarity" 1
0 0.153661455385927 2 42 "GO:0001755" "neural crest cell migration" 0.71934889524516
0 0.019078958824231 3 32 "GO:0001756;GO:0035282" "segmentation" 0.208102166244765
0 0.0647588860642472 2 14 "GO:0001764" "neuron migration" 0.459819076169105
0 0.902173776132584 2 33 "GO:0001775" "cell activation" 1
0 0.626677186528196 3 14 "GO:0001817" "regulation of cytokine production" 1
0 0.430433208325619 3 8 "GO:0001819" "positive regulation of cytokine production" 1
0 0.00407844416638681 2 39 "GO:0001822" "kidney development" 0.0687773993513412
0 1 3 8 "GO:0001837" "epithelial to mesenchymal transition" 1
0 0.296544574098484 5 5 "GO:0001839" "neural plate morphogenesis" 0.958508992479947
0 1 3 9 "GO:0001841;GO:0001838" "neural tube formation" 1
0 1 3 11 "GO:0001878;GO:0009620" "response to yeast" 1
0 0.430433208325619 2 8 "GO:0001885" "endothelial cell development" 1
0 0.334184309365148 4 43 "GO:0001889" "liver development" 0.990194622124961
0 0.348302960073605 2 18 "GO:0001894" "tissue homeostasis" 0.990194622124961
0 0.296544574098484 2 5 "GO:0001895" "retina homeostasis" 0.958508992479947
0 1 5 5 "GO:0001933;GO:0042326" "negative regulation of phosphorylation" 1
0 1 3 13 "GO:0001934;GO:0042327;GO:0045937;GO:0010562" "positive regulation of phosphorus metabolic process" 1
0 1 2 8 "GO:0001935" "endothelial cell proliferation" 1
0 0.287136501699058 4 40 "GO:0001944" "vasculature development" 0.958508992479947
0 0.0341388682957452 3 11 "GO:0001945" "lymph vessel development" 0.320646079435987
0 0.00121346542082511 3 19 "GO:0001946" "lymphangiogenesis" 0.0290448820081365
0 0.00314496277004656 3 63 "GO:0001947;GO:0003143" "embryonic heart tube morphogenesis" 0.0549531136095752
0 1 3 6 "GO:0001964;GO:0050905" "neuromuscular process" 1
0 1 3 10 "GO:0001966" "thigmotaxis" 1
0 0.296544574098484 3 5 "GO:0001973;GO:0035588" "G protein-coupled adenosine receptor signaling pathway" 0.958508992479947
0 4.29482422294383e-09 4 207 "GO:0002009;GO:0048729" "tissue morphogenesis" 4.90270703603742e-07
0 0.153661455385927 5 42 "GO:0002011" "morphogenesis of an epithelial sheet" 0.71934889524516
0 0.00653742002937042 3 42 "GO:0002040" "sprouting angiogenesis" 0.0924574131666576
0 0.920836399697473 3 36 "GO:0002064" "epithelial cell development" 1
0 0.46914607026977 2 9 "GO:0002065" "columnar/cuboidal epithelial cell differentiation" 1
0 0.104221209137261 2 17 "GO:0002088" "lens development in camera-type eye" 0.61132124252844
0 0.344344916040427 3 6 "GO:0002089" "lens morphogenesis in camera-type eye" 0.990194622124961
0 1 5 13 "GO:0002098;GO:0002097" "tRNA wobble uridine modification" 1
0 1 3 14 "GO:0002224;GO:0002221" "pattern recognition receptor signaling pathway" 1
0 0.614125409111852 4 30 "GO:0002244" "hematopoietic progenitor cell differentiation" 1
0 1 3 10 "GO:0002250" "adaptive immune response" 1
0 1 2 30 "GO:0002252" "immune effector process" 1
0 1 2 6 "GO:0002274" "myeloid leukocyte activation" 1
0 0.767601269161461 1 209 "GO:0002376" "immune system process" 1
0 1 5 5 "GO:0002429;GO:0002757" "immune response-activating cell surface receptor signaling pathway" 1
0 1 2 32 "GO:0002521" "leukocyte differentiation" 1
0 1 2 20 "GO:0002573" "myeloid leukocyte differentiation" 1
0 0.0770074466867155 5 7 "GO:0002574" "thrombocyte differentiation" 0.488373249790192
0 0.84253690354118 3 67 "GO:0002682" "regulation of immune system process" 1
0 0.505230877982031 2 10 "GO:0002683" "negative regulation of immune system process" 1
0 1 2 22 "GO:0002684;GO:0002253;GO:0050778" "positive regulation of immune system process" 1
0 0.296544574098484 5 5 "GO:0002688" "regulation of leukocyte chemotaxis" 0.958508992479947
0 1 2 10 "GO:0002694;GO:0050865" "regulation of cell activation" 1
0 1 2 5 "GO:0002695;GO:0050866" "negative regulation of leukocyte activation" 1
0 0.0770074466867155 2 7 "GO:0002697" "regulation of immune effector process" 0.488373249790192
0 1 4 5 "GO:0002761" "regulation of myeloid leukocyte differentiation" 1
0 1 2 11 "GO:0002768;GO:0002764" "immune response-regulating cell surface receptor signaling pathway" 1
0 0.000612068816442854 3 95 "GO:0003002" "regionalization" 0.018276789235643
0 0.349970575591188 2 44 "GO:0003006" "developmental process involved in reproduction" 0.991138042323135
0 0.00745055659439233 2 19 "GO:0003007" "heart morphogenesis" 0.101436935652094
0 0.211776822530214 2 202 "GO:0003008" "system process" 0.885286773619261
0 0.0188655881421826 3 80 "GO:0003013" "circulatory system process" 0.208102166244765
0 1 2 9 "GO:0003094" "glomerular filtration" 1
0 1 2 8 "GO:0003140" "determination of left/right asymmetry in lateral mesoderm" 1
0 0.0770076418132782 2 15 "GO:0003146" "heart jogging" 0.488373249790192
0 0.0031846144005549 3 10 "GO:0003170" "heart valve development" 0.0549531136095752
0 0.00888140864389016 2 7 "GO:0003171" "atrioventricular valve development" 0.113620779547698
0 0.0981768291823633 2 8 "GO:0003181;GO:0003179" "heart valve morphogenesis" 0.582777658026508
0 0.00118492438408707 3 8 "GO:0003205" "cardiac chamber development" 0.028826685016151
0 0.344344916040427 7 6 "GO:0003309;GO:0035883;GO:0002067" "enteroendocrine cell differentiation" 0.990194622124961
0 0.388901160932712 2 7 "GO:0003318;GO:0060973" "cell migration involved in heart development" 1
0 1 2 10 "GO:0003323;GO:0002068;GO:0002066" "columnar/cuboidal epithelial cell development" 1
0 1 4 21 "GO:0003333" "amino acid transmembrane transport" 1
0 0.632148450841138 3 31 "GO:0003341" "cilium movement" 1
0 0.46914607026977 4 9 "GO:0003351;GO:0006858" "extracellular transport" 1
0 0.344344916040427 3 6 "GO:0003376;GO:0090520" "sphingolipid mediated signaling pathway" 0.990194622124961
0 0.388901160932712 2 7 "GO:0003401" "axis elongation" 1
0 0.14438280085943 2 10 "GO:0003406" "retinal pigment epithelium development" 0.697928587867733
0 0.00672870661859772 2 12 "GO:0003407" "neural retina development" 0.0924574131666576
0 0.0879371475700918 2 264 "GO:0005975" "carbohydrate metabolic process" 0.546019778217641
0 0.492009950191787 4 24 "GO:0005977;GO:0006073;GO:0006112;GO:0044042;GO:0044264;GO:0005976" "polysaccharide metabolic process" 1
0 1 3 8 "GO:0005978;GO:0009250;GO:0033692;GO:0000271" "glycogen biosynthetic process" 1
0 0.615132019464444 3 62 "GO:0005996;GO:0019318" "monosaccharide metabolic process" 1
0 1 2 9 "GO:0006000;GO:0006003" "fructose metabolic process" 1
0 0.296544574098484 7 5 "GO:0006002;GO:0061615" "glycolytic process through fructose-6-phosphate" 0.958508992479947
0 0.27666237444731 2 27 "GO:0006006" "glucose metabolic process" 0.958508992479947
0 0.296544574098484 2 5 "GO:0006012" "galactose metabolic process" 0.958508992479947
0 1 2 5 "GO:0006013" "mannose metabolic process" 1
0 1 4 6 "GO:0006021;GO:0006020" "inositol metabolic process" 1
0 0.505230877982031 2 10 "GO:0006024;GO:0006023" "aminoglycan biosynthetic process" 1
0 0.538865820526209 3 11 "GO:0006026" "aminoglycan catabolic process" 1
0 1 3 6 "GO:0006032;GO:0006030;GO:1901072" "chitin metabolic process" 1
0 1 4 15 "GO:0006040" "amino sugar metabolic process" 1
0 1 5 6 "GO:0006047;GO:0046349" "UDP-N-acetylglucosamine metabolic process" 1
0 0.950618383560785 3 68 "GO:0006066" "alcohol metabolic process" 1
0 0.344344916040427 4 6 "GO:0006072;GO:0052646" "alditol phosphate metabolic process" 0.990194622124961
0 0.675728682565395 3 16 "GO:0006081" "cellular aldehyde metabolic process" 1
0 1 2 17 "GO:0006084" "acetyl-CoA metabolic process" 1
0 1 2 10 "GO:0006085" "acetyl-CoA biosynthetic process" 1
0 1 4 5 "GO:0006086" "acetyl-CoA biosynthetic process from pyruvate" 1
0 0.264961243180567 3 143 "GO:0006091" "generation of precursor metabolites and energy" 0.958508992479947
0 0.245347449443055 4 14 "GO:0006094;GO:0019319;GO:0046364" "monosaccharide biosynthetic process" 0.958508992479947
0 0.01439479647333 2 67 "GO:0006096;GO:0006090;GO:0006757;GO:0016052;GO:0006165;GO:0046031;GO:0009132;GO:0046939;GO:0009179;GO:0009135;GO:0009185" "nucleoside diphosphate metabolic process" 0.172273209406627
0 1 2 8 "GO:0006098;GO:0006740" "pentose-phosphate shunt" 1
0 1 2 31 "GO:0006099" "tricarboxylic acid cycle" 1
0 0.388901160932712 2 7 "GO:0006109" "regulation of carbohydrate metabolic process" 1
0 0.19400262527734 2 12 "GO:0006119" "oxidative phosphorylation" 0.834492451917602
0 1 2 7 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 1
0 1 2 7 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 1
0 0.772008300905629 7 21 "GO:0006123;GO:0019646;GO:0009060" "aerobic respiration" 1
0 1 5 9 "GO:0006144" "purine nucleobase metabolic process" 1
0 0.46914607026977 5 9 "GO:0006166;GO:0043174" "nucleoside salvage" 1
0 0.0770074466867155 3 7 "GO:0006167;GO:0046033" "AMP metabolic process" 0.488373249790192
0 0.538865820526209 5 11 "GO:0006171" "cAMP biosynthetic process" 1
0 1 3 15 "GO:0006182;GO:0046068" "cGMP metabolic process" 1
0 0.0981768291823633 6 8 "GO:0006183;GO:0046039;GO:0006228;GO:0046051" "GTP metabolic process" 0.582777658026508
0 0.0770076418132782 4 15 "GO:0006188;GO:0046040" "IMP metabolic process" 0.488373249790192
0 0.344344916040427 2 6 "GO:0006189" "'de novo' IMP biosynthetic process" 0.990194622124961
0 0.219549083246083 3 13 "GO:0006198;GO:0009154;GO:0009214;GO:0006195;GO:0009261;GO:0072523" "purine-containing compound catabolic process" 0.907431315275012
0 1 5 6 "GO:0006207;GO:0019856;GO:0006206" "pyrimidine nucleobase metabolic process" 1
0 0.570217020094288 6 12 "GO:0006222;GO:0009174;GO:0046049;GO:0009130;GO:0009173;GO:0009129" "pyrimidine nucleoside monophosphate metabolic process" 1
0 0.997594628990145 4 283 "GO:0006259" "DNA metabolic process" 1
0 0.992315625824116 2 69 "GO:0006260" "DNA replication" 1
0 1 3 5 "GO:0006261" "DNA-dependent DNA replication" 1
0 1 5 7 "GO:0006265" "DNA topological change" 1
0 1 2 10 "GO:0006270" "DNA replication initiation" 1
0 1 3 6 "GO:0006275" "regulation of DNA replication" 1
0 1 2 8 "GO:0006282" "regulation of DNA repair" 1
0 1 2 10 "GO:0006284" "base-excision repair" 1
0 0.697784805379389 2 17 "GO:0006289" "nucleotide-excision repair" 1
0 1 2 9 "GO:0006298" "mismatch repair" 1
0 1 2 31 "GO:0006302" "double-strand break repair" 1
0 1 2 8 "GO:0006303;GO:0000726" "non-recombinational repair" 1
0 0.0770074466867155 2 7 "GO:0006306;GO:0006305;GO:0090116;GO:0032776" "DNA methylation" 0.488373249790192
0 1 2 9 "GO:0006308" "DNA catabolic process" 1
0 1 5 58 "GO:0006310" "DNA recombination" 1
0 1 2 15 "GO:0006313;GO:0032196" "transposition, DNA-mediated" 1
0 0.99750195354451 3 239 "GO:0006325" "chromatin organization" 1
0 1 2 6 "GO:0006333" "chromatin assembly or disassembly" 1
0 0.422451611348465 5 21 "GO:0006334;GO:0034728" "nucleosome assembly" 1
0 0.993983302237191 2 129 "GO:0006338" "chromatin remodeling" 1
0 0.940308460551111 3 40 "GO:0006352" "DNA-templated transcription, initiation" 1
0 0.28698851323756 2 1192 "GO:0006355;GO:1903506;GO:2000112;GO:2001141;GO:0010556;GO:0031326;GO:0051252;GO:0009889;GO:0019219" "regulation of biosynthetic process" 0.958508992479947
0 0.0171069978390288 2 468 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.194427711402638
0 0.344344916040427 5 6 "GO:0006360" "transcription by RNA polymerase I" 0.990194622124961
0 0.967318554121834 4 75 "GO:0006364;GO:0016072" "rRNA metabolic process" 1
0 0.469404376221081 5 23 "GO:0006366" "transcription by RNA polymerase II" 1
0 0.626677186528196 4 14 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 0.297111951846884 2 16 "GO:0006368;GO:0006354" "DNA-templated transcription, elongation" 0.958508992479947
0 1 5 7 "GO:0006376" "mRNA splice site selection" 1
0 1 2 7 "GO:0006379" "mRNA cleavage" 1
0 1 2 8 "GO:0006383" "transcription by RNA polymerase III" 1
0 1 4 5 "GO:0006384" "transcription initiation from RNA polymerase III promoter" 1
0 0.999664044714469 2 474 "GO:0006396" "RNA processing" 1
0 0.999108019713802 2 213 "GO:0006397;GO:0016071" "mRNA metabolic process" 1
0 0.892045739744024 2 132 "GO:0006399" "tRNA metabolic process" 1
0 0.958064396860422 2 45 "GO:0006400" "tRNA modification" 1
0 0.846867073938332 4 48 "GO:0006402;GO:0006401" "RNA catabolic process" 1
0 1 5 14 "GO:0006406;GO:0006405" "RNA export from nucleus" 1
0 0.99523931039601 3 288 "GO:0006412;GO:0043043;GO:0006518;GO:0043604" "amide biosynthetic process" 1
0 0.951702641717247 3 43 "GO:0006413" "translational initiation" 1
0 0.469404376221081 2 23 "GO:0006414" "translational elongation" 1
0 0.84253690354118 2 67 "GO:0006417;GO:0034248" "regulation of cellular amide metabolic process" 1
0 0.819970491966912 5 45 "GO:0006418;GO:0043039;GO:0043038" "tRNA aminoacylation" 1
0 0.505230877982031 2 10 "GO:0006446;GO:0045947" "regulation of translational initiation" 1
0 1 4 9 "GO:0006448" "regulation of translational elongation" 1
0 0.286513181705725 2 92 "GO:0006457" "protein folding" 0.958508992479947
0 1 2 6 "GO:0006465" "signal peptide processing" 1
0 0.39479402313842 3 821 "GO:0006468;GO:0016310" "phosphorylation" 1
0 0.876187465696426 3 164 "GO:0006470;GO:0016311" "dephosphorylation" 1
0 0.810103568570086 6 44 "GO:0006479;GO:0008213" "protein methylation" 1
0 0.296544574098484 6 5 "GO:0006482;GO:0008214" "protein demethylation" 0.958508992479947
0 0.829621953730998 5 154 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 1
0 1 2 15 "GO:0006487" "protein N-linked glycosylation" 1
0 1 5 7 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 1
0 0.599439348164971 2 13 "GO:0006493" "protein O-linked glycosylation" 1
0 0.850638664856001 6 27 "GO:0006497" "protein lipidation" 1
0 0.772008300905629 2 21 "GO:0006506;GO:0006505" "GPI anchor metabolic process" 1
0 0.871656141320351 2 640 "GO:0006508" "proteolysis" 1
0 0.983615866403858 6 156 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 1
0 1 2 7 "GO:0006513" "protein monoubiquitination" 1
0 0.808458980516655 2 167 "GO:0006520" "cellular amino acid metabolic process" 1
0 1 5 5 "GO:0006525" "arginine metabolic process" 1
0 1 2 5 "GO:0006536" "glutamate metabolic process" 1
0 1 2 20 "GO:0006541" "glutamine metabolic process" 1
0 1 2 9 "GO:0006544" "glycine metabolic process" 1
0 1 3 5 "GO:0006545" "glycine biosynthetic process" 1
0 1 2 6 "GO:0006556;GO:0046500" "S-adenosylmethionine metabolic process" 1
0 0.344344916040427 2 6 "GO:0006559;GO:0006558;GO:1902222;GO:1902221;GO:0006570" "L-phenylalanine metabolic process" 0.990194622124961
0 0.0261203604243316 5 10 "GO:0006560" "proline metabolic process" 0.260151777649048
0 0.00534340937419675 5 6 "GO:0006561;GO:0055129" "proline biosynthetic process" 0.0777413677579213
0 1 2 8 "GO:0006563" "L-serine metabolic process" 1
0 1 4 10 "GO:0006569;GO:0006568;GO:0046218;GO:0006586;GO:0042402;GO:0042436;GO:0042430;GO:0009310" "cellular biogenic amine catabolic process" 1
0 0.381535243141534 2 46 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 1 6 9 "GO:0006596;GO:0006595" "polyamine metabolic process" 1
0 1 6 28 "GO:0006605" "protein targeting" 1
0 0.446206982017603 3 22 "GO:0006606;GO:0034504;GO:0051170" "protein import into nucleus" 1
0 1 6 6 "GO:0006611" "protein export from nucleus" 1
0 1 4 8 "GO:0006614;GO:0006613" "SRP-dependent cotranslational protein targeting to membrane" 1
0 1 3 5 "GO:0006623" "protein targeting to vacuole" 1
0 0.815113227420913 3 492 "GO:0006629" "lipid metabolic process" 1
0 0.54616633515933 3 72 "GO:0006631" "fatty acid metabolic process" 1
0 0.142816878306966 2 41 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.697928587867733
0 1 3 17 "GO:0006635;GO:0009062;GO:0019395;GO:0072329" "monocarboxylic acid catabolic process" 1
0 0.0770076418132782 2 15 "GO:0006636;GO:0033559" "unsaturated fatty acid metabolic process" 0.488373249790192
0 0.400068241011645 4 61 "GO:0006643" "membrane lipid metabolic process" 1
0 0.412550721858473 2 161 "GO:0006644" "phospholipid metabolic process" 1
0 0.913846302460867 3 119 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 0.850638664856001 2 27 "GO:0006661" "phosphatidylinositol biosynthetic process" 1
0 0.427902622224556 2 35 "GO:0006665" "sphingolipid metabolic process" 1
0 0.373443584686946 3 19 "GO:0006672" "ceramide metabolic process" 1
0 0.344344916040427 2 6 "GO:0006687" "glycosphingolipid metabolic process" 0.990194622124961
0 0.538865820526209 2 11 "GO:0006690" "icosanoid metabolic process" 1
0 0.388901160932712 5 7 "GO:0006693;GO:0006692" "prostaglandin metabolic process" 1
0 1 2 27 "GO:0006694" "steroid biosynthetic process" 1
0 1 2 26 "GO:0006720" "isoprenoid metabolic process" 1
0 0.344344916040427 3 6 "GO:0006729;GO:0046146" "tetrahydrobiopterin metabolic process" 0.990194622124961
0 0.422451611348465 2 21 "GO:0006730" "one-carbon metabolic process" 1
0 1 2 11 "GO:0006739" "NADP metabolic process" 1
0 0.570217020094288 3 12 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "ubiquinone metabolic process" 1
0 0.697784805379389 3 17 "GO:0006749" "glutathione metabolic process" 1
0 1 4 9 "GO:0006751;GO:0043171;GO:0044273" "peptide catabolic process" 1
0 0.182361050989336 2 290 "GO:0006753;GO:0055086;GO:0009117" "nucleobase-containing small molecule metabolic process" 0.807832237815447
0 0.0432755888547943 3 12 "GO:0006766" "vitamin metabolic process" 0.349027031850624
0 0.430433208325619 2 8 "GO:0006767" "water-soluble vitamin metabolic process" 1
0 1 4 6 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor metabolic process" 1
0 1 6 9 "GO:0006782;GO:0046501" "protoporphyrinogen IX biosynthetic process" 1
0 0.697784805379389 2 17 "GO:0006783;GO:0006779;GO:0033014" "porphyrin-containing compound biosynthetic process" 1
0 0.644987833341524 3 112 "GO:0006790" "sulfur compound metabolic process" 1
0 1 2 6 "GO:0006801" "superoxide metabolic process" 1
0 0.998794949739447 5 501 "GO:0006812" "cation transport" 1
0 0.999565660094449 2 144 "GO:0006813;GO:0071805" "potassium ion transport" 1
0 0.944512493925348 2 66 "GO:0006814;GO:0035725" "sodium ion transport" 1
0 0.82510579259077 4 136 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 1
0 1 2 9 "GO:0006817" "phosphate ion transport" 1
0 1 2 6 "GO:0006825" "copper ion transport" 1
0 0.828020584075922 8 25 "GO:0006826" "iron ion transport" 1
0 1 2 6 "GO:0006829" "zinc ion transport" 1
0 1 5 7 "GO:0006833;GO:0042044" "fluid transport" 1
0 1 4 24 "GO:0006836" "neurotransmitter transport" 1
0 1 2 34 "GO:0006839" "mitochondrial transport" 1
0 0.344344916040427 8 6 "GO:0006851" "mitochondrial calcium ion transmembrane transport" 0.990194622124961
0 1 6 5 "GO:0006862" "nucleotide transport" 1
0 1 2 36 "GO:0006865" "amino acid transport" 1
0 0.962188596601535 2 138 "GO:0006869" "lipid transport" 1
0 0.085572691039797 3 35 "GO:0006874;GO:0055074;GO:0072503" "calcium ion homeostasis" 0.537170191852898
0 0.139091962300835 2 52 "GO:0006875;GO:0030003;GO:0006873" "cellular cation homeostasis" 0.697928587867733
0 0.245347449443055 4 14 "GO:0006879;GO:0055072" "iron ion homeostasis" 0.958508992479947
0 0.697784805379389 3 17 "GO:0006885;GO:0055067" "monovalent inorganic cation homeostasis" 1
0 0.997779859071413 4 219 "GO:0006886" "intracellular protein transport" 1
0 0.963589131869898 2 47 "GO:0006887" "exocytosis" 1
0 0.788914186555686 2 42 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 1
0 1 2 16 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 1
0 1 2 5 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 1 2 9 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 0.0206347715621575 4 113 "GO:0006897" "endocytosis" 0.212652784710012
0 1 2 12 "GO:0006898;GO:0072583" "receptor-mediated endocytosis" 1
0 1 4 7 "GO:0006909" "phagocytosis" 1
0 0.907041189663908 3 57 "GO:0006913;GO:0051169" "nuclear transport" 1
0 0.78370790868367 3 60 "GO:0006914;GO:0061919" "autophagy" 1
0 0.490925377038616 4 97 "GO:0006915;GO:0012501;GO:0008219" "programmed cell death" 1
0 0.0129971550190841 2 398 "GO:0006928" "movement of cell or subcellular component" 0.160731483736007
0 0.618370936399065 3 78 "GO:0006935;GO:0042330" "taxis" 1
0 0.000283096129502805 2 15 "GO:0006936;GO:0003012" "muscle system process" 0.0100198554962754
0 0.000607343562186616 2 23 "GO:0006937;GO:0090257" "regulation of muscle system process" 0.018276789235643
0 0.0575428643887654 4 6 "GO:0006939" "smooth muscle contraction" 0.421634095075033
0 0.70845777594931 2 433 "GO:0006950" "response to stress" 1
0 0.75323185274514 2 39 "GO:0006954" "inflammatory response" 1
0 0.379426947417943 2 143 "GO:0006955" "immune response" 1
0 1 5 14 "GO:0006956;GO:0006959" "humoral immune response" 1
0 1 2 8 "GO:0006958" "complement activation, classical pathway" 1
0 0.296544574098484 2 5 "GO:0006970" "response to osmotic stress" 0.958508992479947
0 0.99557136623554 4 205 "GO:0006974;GO:0006281" "cellular response to DNA damage stimulus" 1
0 0.00558349644435398 3 25 "GO:0006979" "response to oxidative stress" 0.0804457157613719
0 0.599439348164971 2 13 "GO:0006986;GO:0035966" "response to unfolded protein" 1
0 0.000468132091089762 3 537 "GO:0006996" "organelle organization" 0.0154379560706046
0 0.944377246047135 5 41 "GO:0007005" "mitochondrion organization" 1
0 1 2 6 "GO:0007006" "mitochondrial membrane organization" 1
0 0.348302960073605 4 18 "GO:0007009" "plasma membrane organization" 0.990194622124961
0 6.60703656590485e-11 4 221 "GO:0007010" "cytoskeleton organization" 1.96096845276056e-08
0 0.00447462387137448 4 48 "GO:0007015" "actin filament organization" 0.0706419343097843
0 0.72695222774772 2 218 "GO:0007017" "microtubule-based process" 1
0 0.838847859801664 2 121 "GO:0007018" "microtubule-based movement" 1
0 1 3 7 "GO:0007020" "microtubule nucleation" 1
0 0.344344916040427 4 6 "GO:0007029" "endoplasmic reticulum organization" 0.990194622124961
0 1 5 8 "GO:0007030" "Golgi organization" 1
0 1 4 11 "GO:0007031" "peroxisome organization" 1
0 0.599439348164971 2 13 "GO:0007033" "vacuole organization" 1
