"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.881987788225981 5 24 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 0.239415002150824 2 11 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.986241875327448
0 1 2 12 "GO:0004000" "adenosine deaminase activity" 1
0 1 2 11 "GO:0004016" "adenylate cyclase activity" 1
0 1 4 5 "GO:0004017" "adenylate kinase activity" 1
0 1 2 6 "GO:0004064" "arylesterase activity" 1
0 0.460725821200264 2 18 "GO:0004089" "carbonate dehydratase activity" 1
0 0.024850824551151 2 8 "GO:0004111;GO:0016775" "creatine kinase activity" 0.2519491289109
0 0.000788217593812829 2 37 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.0179115653214708
0 0.0923722930872372 4 13 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.503085464004044
0 0.656266694961877 2 12 "GO:0004143" "diacylglycerol kinase activity" 1
0 1 3 8 "GO:0004169" "dolichyl-phosphate-mannose-protein mannosyltransferase activity" 1
0 0.992534902050721 2 343 "GO:0004175" "endopeptidase activity" 1
0 1 2 9 "GO:0004176" "ATP-dependent peptidase activity" 1
0 1 2 30 "GO:0004177" "aminopeptidase activity" 1
0 0.942175779826685 2 32 "GO:0004181;GO:0004180" "carboxypeptidase activity" 1
0 0.00385684547460849 5 19 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.0668858202043946
0 0.938859204417339 2 51 "GO:0004197" "cysteine-type endopeptidase activity" 1
0 0.640433505979268 3 25 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 0.996012553623546 2 108 "GO:0004222" "metalloendopeptidase activity" 1
0 0.944237133102273 3 178 "GO:0004252;GO:0008236;GO:0017171" "serine hydrolase activity" 1
0 1 2 7 "GO:0004298" "threonine-type endopeptidase activity" 1
0 0.171384849641016 5 17 "GO:0004312" "fatty acid synthase activity" 0.778914592506411
0 0.060830825291346 2 5 "GO:0004359" "glutaminase activity" 0.39690607789106
0 1 2 11 "GO:0004364" "glutathione transferase activity" 1
0 1 2 5 "GO:0004376" "glycolipid mannosyltransferase activity" 1
0 0.0332906691316601 3 15 "GO:0004383" "guanylate cyclase activity" 0.304702096635611
0 0.983134020122079 2 106 "GO:0004386" "helicase activity" 1
0 1 2 7 "GO:0004396;GO:0005536" "hexokinase activity" 1
0 1 2 22 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 1
0 0.216202783437764 2 19 "GO:0004407;GO:0033558" "protein deacetylase activity" 0.939684695024346
0 1 2 10 "GO:0004415" "hyalurononglucosaminidase activity" 1
0 0.111694762937079 6 22 "GO:0004435;GO:0004629" "phospholipase C activity" 0.565091389082465
0 0.624258196304741 3 11 "GO:0004438;GO:0052744" "phosphatidylinositol monophosphate phosphatase activity" 1
0 0.0861957511464793 8 6 "GO:0004445;GO:0046030" "inositol-polyphosphate 5-phosphatase activity" 0.488399869992906
0 1 2 5 "GO:0004467;GO:0015645" "long-chain fatty acid-CoA ligase activity" 1
0 0.935431241571185 2 100 "GO:0004497" "monooxygenase activity" 1
0 1 2 5 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 1
0 0.999976127184737 2 119 "GO:0004518" "nuclease activity" 1
0 0.998062118544064 5 70 "GO:0004519" "endonuclease activity" 1
0 1 2 10 "GO:0004520" "endodeoxyribonuclease activity" 1
0 0.942175779826685 4 32 "GO:0004521" "endoribonuclease activity" 1
0 1 2 8 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 1
0 1 3 35 "GO:0004527" "exonuclease activity" 1
0 1 5 8 "GO:0004535" "poly(A)-specific ribonuclease activity" 1
0 1 2 20 "GO:0004536" "deoxyribonuclease activity" 1
0 0.992585167627004 3 55 "GO:0004540" "ribonuclease activity" 1
0 1 3 13 "GO:0004550" "nucleoside diphosphate kinase activity" 1
0 1 2 5 "GO:0004551" "nucleotide diphosphatase activity" 1
0 0.818797636549276 2 121 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 1
0 0.736854229628236 6 15 "GO:0004559;GO:0015923" "mannosidase activity" 1
0 1 2 6 "GO:0004563" "beta-N-acetylhexosaminidase activity" 1
0 1 4 5 "GO:0004565;GO:0015925" "beta-galactosidase activity" 1
0 0.551032849151254 2 9 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 1
0 0.624258196304741 2 11 "GO:0004602" "glutathione peroxidase activity" 1
0 0.872033530127677 5 72 "GO:0004620;GO:0016298" "lipase activity" 1
0 1 2 5 "GO:0004622" "lysophospholipase activity" 1
0 1 2 14 "GO:0004623" "phospholipase A2 activity" 1
0 0.0861957511464793 2 6 "GO:0004634" "phosphopyruvate hydratase activity" 0.488399869992906
0 0.656266694961877 4 12 "GO:0004652;GO:1990817" "polynucleotide adenylyltransferase activity" 1
0 0.489493237407617 4 19 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 1
0 1 4 6 "GO:0004656;GO:0031545" "peptidyl-proline 4-dioxygenase activity" 1
0 1 4 10 "GO:0004659" "prenyltransferase activity" 1
0 0.0917382025137183 2 649 "GO:0004672" "protein kinase activity" 0.503085464004044
0 0.0221327668028253 3 330 "GO:0004674" "protein serine/threonine kinase activity" 0.227898333172842
0 0.831442037434006 5 20 "GO:0004675" "transmembrane receptor protein serine/threonine kinase activity" 1
0 0.41362523777893 2 6 "GO:0004679" "AMP-activated protein kinase activity" 1
0 0.00132003582502199 5 11 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.0271844877715466
0 0.589272451381658 2 10 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 1
0 1 6 6 "GO:0004692" "cGMP-dependent protein kinase activity" 1
0 0.56973611223194 4 22 "GO:0004697;GO:0004698;GO:0009931;GO:0010857" "protein kinase C activity" 1
0 0.14377942620772 4 8 "GO:0004703" "G protein-coupled receptor kinase activity" 0.676790299077768
0 0.0844586670809664 4 20 "GO:0004707" "MAP kinase activity" 0.488399869992906
0 0.272164711076253 2 12 "GO:0004709" "MAP kinase kinase kinase activity" 1
0 1 3 7 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 0.973801127924149 3 116 "GO:0004713" "protein tyrosine kinase activity" 1
0 0.997600008102697 4 93 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 1
0 0.638879869756164 4 38 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 1
0 1 2 10 "GO:0004720" "protein-lysine 6-oxidase activity" 1
0 0.644709546899261 2 176 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.873080664760211 2 87 "GO:0004722;GO:0017018" "protein serine/threonine phosphatase activity" 1
0 0.450893679718409 2 86 "GO:0004725" "protein tyrosine phosphatase activity" 1
0 1 3 7 "GO:0004731" "purine-nucleoside phosphorylase activity" 1
0 0.41362523777893 2 6 "GO:0004749;GO:0016778" "diphosphotransferase activity" 1
0 1 2 5 "GO:0004767" "sphingomyelin phosphodiesterase activity" 1
0 1 5 6 "GO:0004792" "thiosulfate sulfurtransferase activity" 1
0 1 2 8 "GO:0004806" "triglyceride lipase activity" 1
0 1 4 43 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 1
0 0.757802781123782 4 178 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 1
0 0.998112825459356 2 96 "GO:0004843;GO:0008242;GO:0101005" "omega peptidase activity" 1
0 0.359053656673522 2 5 "GO:0004849" "uridine kinase activity" 1
0 0.83476282364658 3 137 "GO:0004857" "enzyme inhibitor activity" 1
0 1 2 6 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 1
0 0.0481908515889248 2 24 "GO:0004864;GO:0019212" "protein phosphatase inhibitor activity" 0.369276409268621
0 0.989852069423775 3 95 "GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase regulator activity" 1
0 0.957708335280764 2 56 "GO:0004867" "serine-type endopeptidase inhibitor activity" 1
0 1 6 13 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 1
0 0.856298169381523 3 39 "GO:0004879;GO:0098531" "ligand-activated transcription factor activity" 1
0 0.991133686842467 2 53 "GO:0004896;GO:0140375" "immune receptor activity" 1
0 1 3 6 "GO:0004908" "interleukin-1 receptor activity" 1
0 0.220214320657088 2 381 "GO:0004930" "G protein-coupled receptor activity" 0.939684695024346
0 1 4 10 "GO:0004931;GO:0035381" "ATP-gated ion channel activity" 1
0 1 6 12 "GO:0004935" "adrenergic receptor activity" 1
0 1 2 5 "GO:0004936" "alpha-adrenergic receptor activity" 1
0 1 4 21 "GO:0004950;GO:0001637" "G protein-coupled chemoattractant receptor activity" 1
0 0.589272451381658 3 10 "GO:0004953" "icosanoid receptor activity" 1
0 0.463554898109822 2 7 "GO:0004955;GO:0004954" "prostanoid receptor activity" 1
0 0.359053656673522 6 5 "GO:0004957" "prostaglandin E receptor activity" 1
0 0.0010499341122825 4 32 "GO:0004970;GO:0008066" "glutamate receptor activity" 0.022319567096586
0 1 2 5 "GO:0004984" "olfactory receptor activity" 1
0 1 2 5 "GO:0004985" "opioid receptor activity" 1
0 1 4 7 "GO:0004993;GO:0099589" "serotonin receptor activity" 1
0 1 3 5 "GO:0004994" "somatostatin receptor activity" 1
0 1 5 7 "GO:0004999" "vasoactive intestinal polypeptide receptor activity" 1
0 1 2 6 "GO:0005000" "vasopressin receptor activity" 1
0 1 2 22 "GO:0005003" "ephrin receptor activity" 1
0 1 2 5 "GO:0005007" "fibroblast growth factor-activated receptor activity" 1
0 1 2 6 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 1
0 0.41362523777893 4 6 "GO:0005042" "netrin receptor activity" 1
0 1 2 46 "GO:0005044;GO:0038024" "cargo receptor activity" 1
0 0.463554898109822 4 7 "GO:0005048" "signal sequence binding" 1
0 1 2 6 "GO:0005049" "nuclear export signal receptor activity" 1
0 0.0867113577984371 5 221 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.488399869992906
0 1 5 7 "GO:0005092" "GDP-dissociation inhibitor activity" 1
0 0.126719015097477 2 391 "GO:0005102" "signaling receptor binding" 0.623192768277891
0 0.963566997266616 5 58 "GO:0005125" "cytokine activity" 1
0 0.986445536335827 3 71 "GO:0005126" "cytokine receptor binding" 1
0 1 2 5 "GO:0005158" "insulin receptor binding" 1
0 1 4 5 "GO:0005160" "transforming growth factor beta receptor binding" 1
0 1 6 21 "GO:0005164;GO:0032813" "tumor necrosis factor receptor binding" 1
0 1 2 9 "GO:0005178" "integrin binding" 1
0 0.000566484835611941 2 91 "GO:0005179" "hormone activity" 0.0133844724206963
0 0.018740015133638 2 19 "GO:0005184" "neuropeptide hormone activity" 0.199188225372055
0 0.794887363509808 1 375 "GO:0005198" "structural molecule activity" 1
0 0.249128429109972 2 30 "GO:0005200" "structural constituent of cytoskeleton" 1
0 0.831442037434006 2 20 "GO:0005201" "extracellular matrix structural constituent" 1
0 3.16930236725203e-08 2 7 "GO:0005212" "structural constituent of eye lens" 1.60659250770699e-06
0 2.99667530146737e-15 4 423 "GO:0005216;GO:0015267;GO:0022803" "channel activity" 1.38319530146692e-12
0 0.41362523777893 2 6 "GO:0005219" "ryanodine-sensitive calcium-release channel activity" 1
0 0.239415002150824 6 11 "GO:0005227;GO:0022839" "calcium activated cation channel activity" 0.986241875327448
0 0.000173211506801869 2 105 "GO:0005230" "extracellular ligand-gated ion channel activity" 0.00475609929093465
0 0.62059869096423 4 37 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 1
0 4.05209920649265e-05 2 22 "GO:0005242" "inward rectifier potassium channel activity" 0.0014794733527237
0 1.31186202823506e-11 2 171 "GO:0005244;GO:0022832" "voltage-gated channel activity" 1.44086179434484e-09
0 0.00934533464845009 3 29 "GO:0005245" "voltage-gated calcium channel activity" 0.116199538364691
0 0.463554898109822 4 7 "GO:0005246" "calcium channel regulator activity" 1
0 1 2 8 "GO:0005247" "voltage-gated chloride channel activity" 1
0 0.00721047928197216 3 10 "GO:0005248" "voltage-gated sodium channel activity" 0.0950341169363931
0 1.21074543784615e-09 4 122 "GO:0005249;GO:0022843" "voltage-gated cation channel activity" 7.97881243540613e-08
0 0.0436897295310301 2 73 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 0.364449769125935
0 8.80895658471263e-11 5 271 "GO:0005261" "cation channel activity" 7.25637798665703e-09
0 0.000568687750803483 6 69 "GO:0005262" "calcium channel activity" 0.0133844724206963
0 1.81737947491424e-11 6 135 "GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 1.71093296281212e-09
0 0.0481908515889248 2 24 "GO:0005272" "sodium channel activity" 0.369276409268621
0 0.671379267922537 2 53 "GO:0005319" "lipid transporter activity" 1
0 1 2 7 "GO:0005337" "nucleoside transmembrane transporter activity" 1
0 0.00539048483300195 6 5 "GO:0005343" "organic acid:sodium symporter activity" 0.0789406556655174
0 0.272164711076253 2 12 "GO:0005344;GO:0019825" "oxygen binding" 1
0 0.0861957511464793 4 6 "GO:0005372" "water transmembrane transporter activity" 0.488399869992906
0 0.0923722930872372 6 13 "GO:0005388" "calcium transmembrane transporter activity, phosphorylative mechanism" 0.503085464004044
0 0.551032849151254 2 9 "GO:0005432;GO:0015368" "calcium:cation antiporter activity" 1
0 0.431030633741499 7 17 "GO:0005451;GO:0051139;GO:0015299" "solute:proton antiporter activity" 1
0 0.0414829791825142 2 16 "GO:0005452" "inorganic anion exchanger activity" 0.350477990785601
0 0.286992733235495 3 22 "GO:0005484" "SNAP receptor activity" 1
0 0.59437266930155 2 23 "GO:0005496" "steroid binding" 1
0 8.02289104615163e-05 3 7 "GO:0005501;GO:0019840" "retinoid binding" 0.00251765961876854
0 0.976142456902062 5 166 "GO:0005506;GO:0016705" "iron ion binding" 1
0 0.91738723943671 2 28 "GO:0005507" "copper ion binding" 1
0 3.58815714885696e-09 4 638 "GO:0005509" "calcium ion binding" 1.97049630091395e-07
0 2.07143017941613e-05 3 78 "GO:0005516" "calmodulin binding" 0.000853170305147018
0 1 2 14 "GO:0005520" "insulin-like growth factor binding" 1
0 1 2 7 "GO:0005523" "tropomyosin binding" 1
0 0.0345569488398591 3 454 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "guanyl ribonucleotide binding" 0.30716675492675
0 0.221018403230309 2 58 "GO:0005539" "glycosaminoglycan binding" 0.939684695024346
0 1 3 21 "GO:0005540" "hyaluronic acid binding" 1
0 0.544177867869782 2 141 "GO:0005543" "phospholipid binding" 1
0 0.0378979760532149 3 30 "GO:0005544" "calcium-dependent phospholipid binding" 0.328615344987745
0 1 2 7 "GO:0005545" "1-phosphatidylinositol binding" 1
0 0.685551066073724 3 13 "GO:0005548" "phospholipid transporter activity" 1
0 1 2 33 "GO:0008009;GO:0042379" "chemokine activity" 1
0 0.337256843931604 3 14 "GO:0008013" "beta-catenin binding" 1
0 0.0468501948091489 2 10 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.369276409268621
0 0.0141251729309732 3 176 "GO:0008047;GO:0005096" "enzyme activator activity" 0.15777099934765
0 0.14377942620772 2 8 "GO:0008061;GO:0004568" "chitin binding" 0.676790299077768
0 0.955754512054734 2 35 "GO:0008080;GO:0016407" "acetyltransferase activity" 1
0 0.00397396803193896 2 91 "GO:0008081" "phosphoric diester hydrolase activity" 0.0671498700781481
0 0.32074130334595 5 87 "GO:0008083" "growth factor activity" 1
0 0.00226105017656098 3 449 "GO:0008092" "cytoskeletal protein binding" 0.0438244725398143
0 1 3 6 "GO:0008093" "cytoskeletal anchor activity" 1
0 1 2 10 "GO:0008094" "DNA-dependent ATPase activity" 1
0 0.463554898109822 4 7 "GO:0008106;GO:0004033" "alcohol dehydrogenase (NADP+) activity" 1
0 1 5 9 "GO:0008131" "primary amine oxidase activity" 1
0 0.947110866468475 3 33 "GO:0008134" "transcription factor binding" 1
0 0.114047275793578 4 7 "GO:0008137;GO:0050136;GO:0003954;GO:0003955;GO:0016655" "NADH dehydrogenase activity" 0.565091389082465
0 0.685797530530408 3 54 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 1
0 0.84978773611636 4 69 "GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 1
0 0.998731017045835 4 201 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 0.870985679619575 2 23 "GO:0008171" "O-methyltransferase activity" 1
0 0.962986758296216 2 37 "GO:0008173" "RNA methyltransferase activity" 1
0 1 3 14 "GO:0008175" "tRNA methyltransferase activity" 1
0 1 2 24 "GO:0008188" "neuropeptide receptor activity" 1
0 0.359053656673522 4 5 "GO:0008190" "eukaryotic initiation factor 4E binding" 1
0 1 2 5 "GO:0008191" "metalloendopeptidase inhibitor activity" 1
0 0.658674964786173 2 103 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 1 2 7 "GO:0008195" "phosphatidate phosphatase activity" 1
0 0.0861957511464793 7 6 "GO:0008199" "ferric iron binding" 0.488399869992906
0 0.0297748603950357 2 36 "GO:0008201" "heparin binding" 0.276361028173641
0 0.720037793304164 3 29 "GO:0008227" "G protein-coupled amine receptor activity" 1
0 0.999978281366549 3 576 "GO:0008233" "peptidase activity" 1
0 0.997576478684734 4 135 "GO:0008234" "cysteine-type peptidase activity" 1
0 0.981879693933602 5 45 "GO:0008235" "metalloexopeptidase activity" 1
0 0.999939639299281 4 186 "GO:0008237" "metallopeptidase activity" 1
0 0.998645487091779 2 74 "GO:0008238" "exopeptidase activity" 1
0 1 3 11 "GO:0008253;GO:0008252" "5'-nucleotidase activity" 1
0 0.998421572608935 5 854 "GO:0008270;GO:0046914" "transition metal ion binding" 1
0 1 3 7 "GO:0008271;GO:0015116" "secondary active sulfate transmembrane transporter activity" 1
0 0.959924450346776 2 75 "GO:0008276;GO:0008170" "N-methyltransferase activity" 1
0 0.387543835848517 2 274 "GO:0008289" "lipid binding" 1
0 1 3 13 "GO:0008308" "voltage-gated anion channel activity" 1
0 0.41362523777893 5 6 "GO:0008312" "7S RNA binding" 1
0 1 3 6 "GO:0008318" "protein prenyltransferase activity" 1
0 0.551032849151254 2 9 "GO:0008320;GO:0022884;GO:0140318;GO:1904680" "peptide transmembrane transporter activity" 1
0 3.78711288737441e-10 4 453 "GO:0008324;GO:0022890" "cation transmembrane transporter activity" 2.77300821419971e-08
0 0.617937181672239 4 24 "GO:0008373" "sialyltransferase activity" 1
0 1 2 32 "GO:0008374" "O-acyltransferase activity" 1
0 1 5 22 "GO:0008375" "acetylglucosaminyltransferase activity" 1
0 0.43033251046406 2 28 "GO:0008376" "acetylgalactosaminyltransferase activity" 1
0 1 6 24 "GO:0008408" "3'-5' exonuclease activity" 1
0 1 2 6 "GO:0008409" "5'-3' exonuclease activity" 1
0 1 5 10 "GO:0008417" "fucosyltransferase activity" 1
0 1 6 7 "GO:0008420" "RNA polymerase II CTD heptapeptide repeat phosphatase activity" 1
0 0.0923722930872372 2 13 "GO:0008443" "phosphofructokinase activity" 0.503085464004044
0 0.892052549986261 4 25 "GO:0008483;GO:0016769" "transaminase activity" 1
0 1 2 17 "GO:0008484" "sulfuric ester hydrolase activity" 1
0 0.060830825291346 3 5 "GO:0008502" "melatonin receptor activity" 0.39690607789106
0 0.00650480557450466 4 183 "GO:0008509" "anion transmembrane transporter activity" 0.0893055598666369
0 0.406888954080267 2 27 "GO:0008514" "organic anion transmembrane transporter activity" 1
0 1 3 8 "GO:0008519" "ammonium transmembrane transporter activity" 1
0 0.995091625945037 3 84 "GO:0008528;GO:0001653" "G protein-coupled peptide receptor activity" 1
0 0.0101009735810796 6 6 "GO:0008556" "potassium transmembrane transporter activity, phosphorylative mechanism" 0.116781431402306
0 1 2 15 "GO:0008569;GO:1990939;GO:0051959;GO:0045505" "dynein intermediate chain binding" 1
0 0.114047275793578 2 7 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.565091389082465
0 1 3 11 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 1
0 1 2 10 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 1
0 0.976822679816596 5 101 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 1
0 1 2 12 "GO:0009055" "electron transfer activity" 1
0 0.00284075533720705 2 18 "GO:0009881" "photoreceptor activity" 0.0534873647776985
0 0.060452850248208 2 11 "GO:0009922;GO:0102756" "fatty acid elongase activity" 0.39690607789106
0 0.32763146379295 2 34 "GO:0009975;GO:0016849" "phosphorus-oxygen lyase activity" 1
0 1 4 12 "GO:0009982" "pseudouridine synthase activity" 1
0 0.624258196304741 2 11 "GO:0010181" "FMN binding" 1
0 0.720037793304164 2 29 "GO:0015020" "glucuronosyltransferase activity" 1
0 1 3 6 "GO:0015026" "coreceptor activity" 1
0 1 5 9 "GO:0015035" "protein disulfide oxidoreductase activity" 1
0 0.798563165285366 3 18 "GO:0015036" "disulfide oxidoreductase activity" 1
0 1 2 7 "GO:0015057" "thrombin-activated receptor activity" 1
0 7.92972812963999e-15 2 674 "GO:0015075;GO:0015318" "ion transmembrane transporter activity" 1.74189694581092e-12
0 2.01084161499485e-09 2 248 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 1.2046769311651e-07
0 0.658645803065876 3 65 "GO:0015078" "proton transmembrane transporter activity" 1
0 0.0259816088696641 3 59 "GO:0015081" "sodium ion transmembrane transporter activity" 0.255550451419532
0 1.36568174421249e-05 3 103 "GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.000599989512957354
0 1 3 6 "GO:0015095" "magnesium ion transmembrane transporter activity" 1
0 0.0274406558519047 4 103 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.262078147918916
0 0.624258196304741 5 11 "GO:0015144" "carbohydrate transmembrane transporter activity" 1
0 1 7 8 "GO:0015145;GO:0051119" "monosaccharide transmembrane transporter activity" 1
0 0.41362523777893 3 6 "GO:0015165;GO:0005338" "pyrimidine nucleotide-sugar transmembrane transporter activity" 1
0 0.0756664575236809 2 12 "GO:0015171" "amino acid transmembrane transporter activity" 0.474139306745502
0 1 4 6 "GO:0015204" "urea transmembrane transporter activity" 1
0 1 4 5 "GO:0015229" "L-ascorbic acid transmembrane transporter activity" 1
0 1 2 13 "GO:0015252" "proton channel activity" 1
0 0.114047275793578 3 7 "GO:0015269;GO:0016286" "calcium-activated potassium channel activity" 0.565091389082465
0 1.0649169227863e-06 6 144 "GO:0015276;GO:0022834" "ligand-gated channel activity" 5.01271608654408e-05
0 0.685551066073724 7 13 "GO:0015278;GO:0005217;GO:0099604" "intracellular ligand-gated ion channel activity" 1
0 1 6 5 "GO:0015288" "porin activity" 1
